Image type	Feature Class	Feature Name	ROI_segment_Mass
original	firstorder	InterquartileRange	100.0
original	firstorder	Kurtosis	2.888405823260394
original	firstorder	Maximum	419.0
original	firstorder	MeanAbsoluteDeviation	58.7487345259207
original	firstorder	Mean	275.0383817427386
original	firstorder	Median	290.0
original	firstorder	Minimum	60.0
original	firstorder	Range	359.0
original	firstorder	RobustMeanAbsoluteDeviation	41.802249724824826
original	firstorder	RootMeanSquared	284.3921686714663
original	firstorder	Skewness	-0.7208977500947816
original	firstorder	TotalEnergy	77967265.0
original	firstorder	Uniformity	0.10668506051893047
original	firstorder	Variance	5232.79416999535
original	glcm	Autocorrelation	105.08122507351938
original	glcm	ClusterProminence	1438.8444314474339
original	glcm	ClusterShade	-74.06466623911143
original	glcm	ClusterTendency	20.567993520413363
original	glcm	Contrast	7.734355341598173
original	glcm	Correlation	0.452500630537575
original	glcm	DifferenceAverage	2.069636121475362
original	glcm	DifferenceEntropy	2.6018349219659873
original	glcm	DifferenceVariance	3.242772007152508
original	glcm	Id	0.46078647855472077
original	glcm	Idm	0.3910660460753928
original	glcm	Idmn	0.9693935252071567
original	glcm	Idn	0.8881584583757517
original	glcm	Imc1	-0.10748257701401309
original	glcm	Imc2	0.6697431864039562
original	glcm	InverseVariance	0.379267238538105
original	glcm	JointAverage	10.092293034817759
original	glcm	JointEnergy	0.019132096745644842
original	glcm	JointEntropy	6.2584053311185475
original	glcm	MCC	0.49519678216274454
original	glcm	MaximumProbability	0.05100181760677516
original	glcm	SumAverage	20.184586069635518
original	glcm	SumEntropy	4.075084169740107
original	glcm	SumSquares	7.075587215502883
original	gldm	DependenceEntropy	6.14842677753025
original	gldm	DependenceNonUniformity	124.84024896265561
original	gldm	DependenceNonUniformityNormalized	0.12950233294881286
original	gldm	DependenceVariance	6.9879091269089715
original	gldm	GrayLevelNonUniformity	102.84439834024896
original	gldm	GrayLevelVariance	8.423704610802158
original	gldm	HighGrayLevelEmphasis	99.12759336099585
original	gldm	LargeDependenceEmphasis	23.87966804979253
original	gldm	LargeDependenceHighGrayLevelEmphasis	3094.76867219917
original	gldm	LargeDependenceLowGrayLevelEmphasis	0.24470444013302087
original	gldm	LowGrayLevelEmphasis	0.025290349713807912
original	gldm	SmallDependenceEmphasis	0.222274586627716
original	gldm	SmallDependenceHighGrayLevelEmphasis	14.58032480522128
original	gldm	SmallDependenceLowGrayLevelEmphasis	0.011871363975022184
original	glrlm	GrayLevelNonUniformity	87.08756635430164
original	glrlm	GrayLevelNonUniformityNormalized	0.10259882873282981
original	glrlm	GrayLevelVariance	8.656218036907472
original	glrlm	HighGrayLevelRunEmphasis	95.81956941417927
original	glrlm	LongRunEmphasis	1.4742191723214926
original	glrlm	LongRunHighGrayLevelEmphasis	154.53638438003787
original	glrlm	LongRunLowGrayLevelEmphasis	0.032663106373430735
original	glrlm	LowGrayLevelRunEmphasis	0.02716556806526764
original	glrlm	RunEntropy	4.018696826486466
original	glrlm	RunLengthNonUniformity	675.9783525562844
original	glrlm	RunLengthNonUniformityNormalized	0.7932019236907475
original	glrlm	RunPercentage	0.8803862112990745
original	glrlm	RunVariance	0.17221896917730006
original	glrlm	ShortRunEmphasis	0.9099712778973251
original	glrlm	ShortRunHighGrayLevelEmphasis	84.8608467891656
original	glrlm	ShortRunLowGrayLevelEmphasis	0.026078330013711994
original	glszm	GrayLevelNonUniformity	23.380566801619434
original	glszm	GrayLevelNonUniformityNormalized	0.09465816518874265
original	glszm	GrayLevelVariance	9.210509924765198
original	glszm	HighGrayLevelZoneEmphasis	62.67206477732793
original	glszm	LargeAreaEmphasis	189.67611336032388
original	glszm	LargeAreaHighGrayLevelEmphasis	25220.9028340081
original	glszm	LargeAreaLowGrayLevelEmphasis	1.5715215485077794
original	glszm	LowGrayLevelZoneEmphasis	0.05424193549599689
original	glszm	SizeZoneNonUniformity	83.60728744939271
original	glszm	SizeZoneNonUniformityNormalized	0.33849104230523364
original	glszm	SmallAreaEmphasis	0.6000677374765048
original	glszm	SmallAreaHighGrayLevelEmphasis	32.898214371726134
original	glszm	SmallAreaLowGrayLevelEmphasis	0.039550889421904926
original	glszm	ZoneEntropy	5.403954441656318
original	glszm	ZonePercentage	0.25622406639004147
original	glszm	ZoneVariance	174.4440000655641
original	ngtdm	Busyness	0.7488305350057851
original	ngtdm	Coarseness	0.008719693478962263
original	ngtdm	Complexity	120.23499747130171
original	ngtdm	Contrast	0.11295054445762749
original	ngtdm	Strength	0.6501325612644647
wavelet-LLH	firstorder	10Percentile	-51.077900156941226
wavelet-LLH	firstorder	90Percentile	31.49570791883627
wavelet-LLH	firstorder	Energy	1185602.1767312123
wavelet-LLH	firstorder	Entropy	2.4983860799730038
wavelet-LLH	firstorder	InterquartileRange	42.040131361402096
wavelet-LLH	firstorder	Kurtosis	3.4515796326958013
wavelet-LLH	firstorder	Maximum	89.09632702247681
wavelet-LLH	firstorder	MeanAbsoluteDeviation	25.92790668181184
wavelet-LLH	firstorder	Mean	-10.051599891082816
wavelet-LLH	firstorder	Median	-10.392346863351467
wavelet-LLH	firstorder	Minimum	-120.03510858686504
wavelet-LLH	firstorder	Range	209.13143560934185
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	17.158688383116363
wavelet-LLH	firstorder	RootMeanSquared	35.06961329544609
wavelet-LLH	firstorder	Skewness	0.08338177922571123
wavelet-LLH	firstorder	TotalEnergy	1185602.1767312123
wavelet-LLH	firstorder	Uniformity	0.21588385186205475
wavelet-LLH	firstorder	Variance	1128.843116321713
wavelet-LLH	glcm	Autocorrelation	26.56543995144646
wavelet-LLH	glcm	ClusterProminence	105.52910259031954
wavelet-LLH	glcm	ClusterShade	1.8113322940313525
wavelet-LLH	glcm	ClusterTendency	5.527112555523322
wavelet-LLH	glcm	Contrast	2.4372884305807783
wavelet-LLH	glcm	Correlation	0.3904218949567817
wavelet-LLH	glcm	DifferenceAverage	1.121790925748143
wavelet-LLH	glcm	DifferenceEntropy	1.9034747469381288
wavelet-LLH	glcm	DifferenceVariance	1.111066931542407
wavelet-LLH	glcm	Id	0.5974449949479596
wavelet-LLH	glcm	Idm	0.5593258795822996
wavelet-LLH	glcm	Idmn	0.9730675361395492
wavelet-LLH	glcm	Idn	0.8984542778196867
wavelet-LLH	glcm	Imc1	-0.1012855777584085
wavelet-LLH	glcm	Imc2	0.5669179964668115
wavelet-LLH	glcm	InverseVariance	0.4673051334362214
wavelet-LLH	glcm	JointAverage	5.078490323519421
wavelet-LLH	glcm	JointEnergy	0.05971829020589615
wavelet-LLH	glcm	JointEntropy	4.762803980870819
wavelet-LLH	glcm	MCC	0.42863921630715474
wavelet-LLH	glcm	MaximumProbability	0.14936701786981346
wavelet-LLH	glcm	SumAverage	10.156980647038845
wavelet-LLH	glcm	SumEntropy	3.2279102682374
wavelet-LLH	glcm	SumSquares	1.991100246526025
wavelet-LLH	gldm	DependenceEntropy	5.936020396933756
wavelet-LLH	gldm	DependenceNonUniformity	82.18879668049793
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.08525808784284017
wavelet-LLH	gldm	DependenceVariance	14.311177493500457
wavelet-LLH	gldm	GrayLevelNonUniformity	208.11203319502076
wavelet-LLH	gldm	GrayLevelVariance	1.9286718117801003
wavelet-LLH	gldm	HighGrayLevelEmphasis	27.945020746887966
wavelet-LLH	gldm	LargeDependenceEmphasis	55.83609958506224
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	1446.2437759336099
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	2.521069618805337
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.05551762789601779
wavelet-LLH	gldm	SmallDependenceEmphasis	0.09155432894507223
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	2.8094651610435832
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.0062368460818784605
wavelet-LLH	glrlm	GrayLevelNonUniformity	152.5315728889314
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.1998826736784528
wavelet-LLH	glrlm	GrayLevelVariance	2.14239068294342
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	28.357278110132317
wavelet-LLH	glrlm	LongRunEmphasis	2.1328682647434105
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	58.047856580281554
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.11095968895954635
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.05757826756982016
wavelet-LLH	glrlm	RunEntropy	3.454235663476847
wavelet-LLH	glrlm	RunLengthNonUniformity	519.1418066977837
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.6693839770880413
wavelet-LLH	glrlm	RunPercentage	0.7906160229811683
wavelet-LLH	glrlm	RunVariance	0.4445796025250198
wavelet-LLH	glrlm	ShortRunEmphasis	0.8396075745335995
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	24.057487415978258
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.04960588498290078
wavelet-LLH	glszm	GrayLevelNonUniformity	13.534653465346535
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.1340064699539261
wavelet-LLH	glszm	GrayLevelVariance	4.153318302127242
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	32.31683168316832
wavelet-LLH	glszm	LargeAreaEmphasis	1335.8613861386139
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	33720.841584158414
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	57.498595331330186
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.08451048690469953
wavelet-LLH	glszm	SizeZoneNonUniformity	19.495049504950494
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.19302029212822272
wavelet-LLH	glszm	SmallAreaEmphasis	0.42102470857161167
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	13.329782873719589
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.029671551237615595
wavelet-LLH	glszm	ZoneEntropy	5.301423735824477
wavelet-LLH	glszm	ZonePercentage	0.10477178423236515
wavelet-LLH	glszm	ZoneVariance	1244.7628663856485
wavelet-LLH	ngtdm	Busyness	2.363869736088347
wavelet-LLH	ngtdm	Coarseness	0.008675982668198778
wavelet-LLH	ngtdm	Complexity	22.89402796802372
wavelet-LLH	ngtdm	Contrast	0.040017232150513886
wavelet-LLH	ngtdm	Strength	0.21511887402140648
wavelet-LHL	firstorder	10Percentile	-43.59011474643583
wavelet-LHL	firstorder	90Percentile	29.890732708272218
wavelet-LHL	firstorder	Energy	883570.6580454563
wavelet-LHL	firstorder	Entropy	2.3260443725307707
wavelet-LHL	firstorder	InterquartileRange	39.0405223177091
wavelet-LHL	firstorder	Kurtosis	3.390655036033164
wavelet-LHL	firstorder	Maximum	80.92276840962226
wavelet-LHL	firstorder	MeanAbsoluteDeviation	23.299617809759223
wavelet-LHL	firstorder	Mean	-6.235104222798678
wavelet-LHL	firstorder	Median	-5.528781068239772
wavelet-LHL	firstorder	Minimum	-131.307146111569
wavelet-LHL	firstorder	Range	212.2299145211913
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	16.04590996665316
wavelet-LHL	firstorder	RootMeanSquared	30.274858755430415
wavelet-LHL	firstorder	Skewness	-0.23598176264349463
wavelet-LHL	firstorder	TotalEnergy	883570.6580454563
wavelet-LHL	firstorder	Uniformity	0.23537817875036587
wavelet-LHL	firstorder	Variance	877.6905479920998
wavelet-LHL	glcm	Autocorrelation	39.4191827300012
wavelet-LHL	glcm	ClusterProminence	38.8015043633732
wavelet-LHL	glcm	ClusterShade	-1.0738420315930148
wavelet-LHL	glcm	ClusterTendency	3.1598297968425793
wavelet-LHL	glcm	Contrast	2.6540702758363324
wavelet-LHL	glcm	Correlation	0.08583900752362049
wavelet-LHL	glcm	DifferenceAverage	1.1940713488520436
wavelet-LHL	glcm	DifferenceEntropy	1.9549254801378895
wavelet-LHL	glcm	DifferenceVariance	1.1577858561338885
wavelet-LHL	glcm	Id	0.579496531113872
wavelet-LHL	glcm	Idm	0.5369503477103303
wavelet-LHL	glcm	Idmn	0.9758158758872516
wavelet-LHL	glcm	Idn	0.9013836576318499
wavelet-LHL	glcm	Imc1	-0.06385472290523268
wavelet-LHL	glcm	Imc2	0.44055277555309663
wavelet-LHL	glcm	InverseVariance	0.464028335018973
wavelet-LHL	glcm	JointAverage	6.268364424018731
wavelet-LHL	glcm	JointEnergy	0.06502403979930221
wavelet-LHL	glcm	JointEntropy	4.468468789870237
wavelet-LHL	glcm	MCC	0.3407628849715287
wavelet-LHL	glcm	MaximumProbability	0.12179948820220317
wavelet-LHL	glcm	SumAverage	12.536728848037459
wavelet-LHL	glcm	SumEntropy	2.8235018684370985
wavelet-LHL	glcm	SumSquares	1.4534750181697282
wavelet-LHL	gldm	DependenceEntropy	5.689309963910938
wavelet-LHL	gldm	DependenceNonUniformity	87.21784232365145
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.09047494016976292
wavelet-LHL	gldm	DependenceVariance	13.10994989755686
wavelet-LHL	gldm	GrayLevelNonUniformity	226.9045643153527
wavelet-LHL	gldm	GrayLevelVariance	1.4862551867219915
wavelet-LHL	gldm	HighGrayLevelEmphasis	40.54875518672199
wavelet-LHL	gldm	LargeDependenceEmphasis	48.56431535269709
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	1985.5383817427387
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	1.2733922649953635
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.030361531609339604
wavelet-LHL	gldm	SmallDependenceEmphasis	0.11489758753565424
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	5.021117961506137
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0048571922732946445
wavelet-LHL	glrlm	GrayLevelNonUniformity	172.16861929853647
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.22072029934118517
wavelet-LHL	glrlm	GrayLevelVariance	1.6469774507959871
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	40.58538829523037
wavelet-LHL	glrlm	LongRunEmphasis	1.9089350104165383
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	77.5154729082108
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.05560022756461323
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.031135951518823392
wavelet-LHL	glrlm	RunEntropy	3.210006792790855
wavelet-LHL	glrlm	RunLengthNonUniformity	546.3122053668602
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.6929607834804558
wavelet-LHL	glrlm	RunPercentage	0.8094478135971913
wavelet-LHL	glrlm	RunVariance	0.34275918190608495
wavelet-LHL	glrlm	ShortRunEmphasis	0.8549154023724784
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	34.759153155352216
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.02713561189420454
wavelet-LHL	glszm	GrayLevelNonUniformity	20.6984126984127
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.16427311665406905
wavelet-LHL	glszm	GrayLevelVariance	3.801020408163265
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	43.611111111111114
wavelet-LHL	glszm	LargeAreaEmphasis	1067.984126984127
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	43092.03968253968
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	27.331322902544322
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.042985766175958916
wavelet-LHL	glszm	SizeZoneNonUniformity	29.428571428571427
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.23356009070294784
wavelet-LHL	glszm	SmallAreaEmphasis	0.47903077104687186
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	22.117644089066392
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.024775775772174963
wavelet-LHL	glszm	ZoneEntropy	5.104824245490072
wavelet-LHL	glszm	ZonePercentage	0.13070539419087138
wavelet-LHL	glszm	ZoneVariance	1009.4494834971024
wavelet-LHL	ngtdm	Busyness	2.0348766893373202
wavelet-LHL	ngtdm	Coarseness	0.00635839771124007
wavelet-LHL	ngtdm	Complexity	40.5994035799811
wavelet-LHL	ngtdm	Contrast	0.030706091095256745
wavelet-LHL	ngtdm	Strength	0.22982328701909366
wavelet-LHH	firstorder	10Percentile	-8.973166829673607
wavelet-LHH	firstorder	90Percentile	9.416149686813304
wavelet-LHH	firstorder	Energy	52913.772642654454
wavelet-LHH	firstorder	Entropy	1.0167885646431531
wavelet-LHH	firstorder	InterquartileRange	9.463861522415193
wavelet-LHH	firstorder	Kurtosis	3.4284484047102626
wavelet-LHH	firstorder	Maximum	30.784778500319593
wavelet-LHH	firstorder	MeanAbsoluteDeviation	5.791985570104811
wavelet-LHH	firstorder	Mean	0.4058368726957403
wavelet-LHH	firstorder	Median	0.5968921711021467
wavelet-LHH	firstorder	Minimum	-24.86335713614859
wavelet-LHH	firstorder	Range	55.64813563646818
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	3.9414793886949795
wavelet-LHH	firstorder	RootMeanSquared	7.408765460311664
wavelet-LHH	firstorder	Skewness	-0.09181958235527007
wavelet-LHH	firstorder	TotalEnergy	52913.772642654454
wavelet-LHH	firstorder	Uniformity	0.4997417399838157
wavelet-LHH	firstorder	Variance	54.72510207866765
wavelet-LHH	glcm	Autocorrelation	2.3411039253817476
wavelet-LHH	glcm	ClusterProminence	0.5566104806200874
wavelet-LHH	glcm	ClusterShade	-0.01619690670130892
wavelet-LHH	glcm	ClusterTendency	0.5245644346309455
wavelet-LHH	glcm	Contrast	0.4913330426522879
wavelet-LHH	glcm	Correlation	0.03264963940758811
wavelet-LHH	glcm	DifferenceAverage	0.48678436783114115
wavelet-LHH	glcm	DifferenceEntropy	1.0064995102561223
wavelet-LHH	glcm	DifferenceVariance	0.2500615694508111
wavelet-LHH	glcm	Id	0.7573659285546205
wavelet-LHH	glcm	Idm	0.7570626835665443
wavelet-LHH	glcm	Idmn	0.9510766345726702
wavelet-LHH	glcm	Idn	0.8785313417832721
wavelet-LHH	glcm	Imc1	-0.015763601637314547
wavelet-LHH	glcm	Imc2	0.13347580232993178
wavelet-LHH	glcm	InverseVariance	0.48280427736263776
wavelet-LHH	glcm	JointAverage	1.5273358657084368
wavelet-LHH	glcm	JointEnergy	0.25341401325693513
wavelet-LHH	glcm	JointEntropy	2.023757618013328
wavelet-LHH	glcm	MCC	0.11127050712445329
wavelet-LHH	glcm	MaximumProbability	0.2861466262320059
wavelet-LHH	glcm	SumAverage	3.0546717314168736
wavelet-LHH	glcm	SumEntropy	1.521445090930169
wavelet-LHH	glcm	SumSquares	0.25397436932080836
wavelet-LHH	gldm	DependenceEntropy	4.971283239156139
wavelet-LHH	gldm	DependenceNonUniformity	67.46265560165975
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.06998200788553915
wavelet-LHH	gldm	DependenceVariance	15.706818925293986
wavelet-LHH	gldm	GrayLevelNonUniformity	481.75103734439836
wavelet-LHH	gldm	GrayLevelVariance	0.2530474681909747
wavelet-LHH	gldm	HighGrayLevelEmphasis	2.603734439834025
wavelet-LHH	gldm	LargeDependenceEmphasis	112.9460580912863
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	301.76348547717845
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	65.75092208390964
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.6013715998155832
wavelet-LHH	gldm	SmallDependenceEmphasis	0.0279256299253332
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.06726928148537245
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.018666019478845743
wavelet-LHH	glrlm	GrayLevelNonUniformity	316.46429193976934
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.4979956221125319
wavelet-LHH	glrlm	GrayLevelVariance	0.2553277833379845
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	2.584011980758205
wavelet-LHH	glrlm	LongRunEmphasis	3.128388540993354
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	8.243682863838908
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	1.853458896258365
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.6073533930794892
wavelet-LHH	glrlm	RunEntropy	2.4082361275540567
wavelet-LHH	glrlm	RunLengthNonUniformity	317.32244583731995
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.49219501533672155
wavelet-LHH	glrlm	RunPercentage	0.6591924672837538
wavelet-LHH	glrlm	RunVariance	0.7454458761059664
wavelet-LHH	glrlm	ShortRunEmphasis	0.7170485721581188
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	1.844414204733856
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.4384291653563854
wavelet-LHH	glszm	GrayLevelNonUniformity	7.375
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.4609375
wavelet-LHH	glszm	GrayLevelVariance	0.375
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	2.625
wavelet-LHH	glszm	LargeAreaEmphasis	26057.5
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	70918.875
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	14842.434027777777
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.6631944444444444
wavelet-LHH	glszm	SizeZoneNonUniformity	3.5
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.21875
wavelet-LHH	glszm	SmallAreaEmphasis	0.39719583005054526
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	0.6703447623205396
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.3462697080941578
wavelet-LHH	glszm	ZoneEntropy	2.9772170014624795
wavelet-LHH	glszm	ZonePercentage	0.016597510373443983
wavelet-LHH	glszm	ZoneVariance	22427.4375
wavelet-LHH	ngtdm	Busyness	55.11878609125512
wavelet-LHH	ngtdm	Coarseness	0.0043120068615614526
wavelet-LHH	ngtdm	Complexity	1.9260742001937863
wavelet-LHH	ngtdm	Contrast	0.04093410587377464
wavelet-LHH	ngtdm	Strength	0.014590402037511933
wavelet-HLL	firstorder	10Percentile	-133.37125556924573
wavelet-HLL	firstorder	90Percentile	116.32712307891168
wavelet-HLL	firstorder	Energy	9556700.396807719
wavelet-HLL	firstorder	Entropy	4.017608472503967
wavelet-HLL	firstorder	InterquartileRange	129.29121041132345
wavelet-HLL	firstorder	Kurtosis	3.0939953895611545
wavelet-HLL	firstorder	Maximum	296.92175341302396
wavelet-HLL	firstorder	MeanAbsoluteDeviation	78.56027823132065
wavelet-HLL	firstorder	Mean	-5.877507440789052
wavelet-HLL	firstorder	Median	-8.451428349077444
wavelet-HLL	firstorder	Minimum	-278.1361248693086
wavelet-HLL	firstorder	Range	575.0578782823326
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	54.109671805475095
wavelet-HLL	firstorder	RootMeanSquared	99.56701071762937
wavelet-HLL	firstorder	Skewness	0.2179978394849496
wavelet-HLL	firstorder	TotalEnergy	9556700.396807719
wavelet-HLL	firstorder	Uniformity	0.0723063480311978
wavelet-HLL	firstorder	Variance	9879.044529527991
wavelet-HLL	glcm	Autocorrelation	144.095890577453
wavelet-HLL	glcm	ClusterProminence	4440.019601182754
wavelet-HLL	glcm	ClusterShade	53.16691258744524
wavelet-HLL	glcm	ClusterTendency	33.55658150177392
wavelet-HLL	glcm	Contrast	24.50438819465344
wavelet-HLL	glcm	Correlation	0.1400939151277629
wavelet-HLL	glcm	DifferenceAverage	3.5603042749049854
wavelet-HLL	glcm	DifferenceEntropy	3.229181403100253
wavelet-HLL	glcm	DifferenceVariance	10.438681710257423
wavelet-HLL	glcm	Id	0.3583306604894094
wavelet-HLL	glcm	Idm	0.27248428979448147
wavelet-HLL	glcm	Idmn	0.9644606823964682
wavelet-HLL	glcm	Idn	0.8822781514802644
wavelet-HLL	glcm	Imc1	-0.13447990263914902
wavelet-HLL	glcm	Imc2	0.768992385532851
wavelet-HLL	glcm	InverseVariance	0.27401072549380456
wavelet-HLL	glcm	JointAverage	11.908214668292166
