Image type	Feature Class	Feature Name	ROI_33_segment_Mass
original	firstorder	Entropy	3.552878172925483
original	firstorder	InterquartileRange	107.25
original	firstorder	Kurtosis	2.640165135690975
original	firstorder	Maximum	421.0
original	firstorder	MeanAbsoluteDeviation	60.574984761016886
original	firstorder	Mean	261.372754491018
original	firstorder	Median	266.0
original	firstorder	Minimum	41.0
original	firstorder	Range	380.0
original	firstorder	RobustMeanAbsoluteDeviation	43.81828143801865
original	firstorder	RootMeanSquared	271.6974502843521
original	firstorder	Skewness	-0.37037586421180013
original	firstorder	TotalEnergy	49311429.0
original	firstorder	Uniformity	0.09466545950016136
original	firstorder	Variance	5503.787700796014
original	glcm	Autocorrelation	118.20922052284747
original	glcm	ClusterProminence	1901.3547978351976
original	glcm	ClusterShade	-67.45394590250497
original	glcm	ClusterTendency	26.55808063998807
original	glcm	Contrast	6.896140772994813
original	glcm	Correlation	0.5891920014552687
original	glcm	DifferenceAverage	1.969334744224158
original	glcm	DifferenceEntropy	2.5286878108723903
original	glcm	DifferenceVariance	2.80932081831055
original	glcm	Id	0.4681712077548817
original	glcm	Idm	0.39869596083972003
original	glcm	Idmn	0.975442562552204
original	glcm	Idn	0.898002511747118
original	glcm	Imc1	-0.1627595879216862
original	glcm	Imc2	0.8068792649589618
original	glcm	InverseVariance	0.38208337107515317
original	glcm	JointAverage	10.642570454753294
original	glcm	JointEnergy	0.015422244621584815
original	glcm	JointEntropy	6.368997954651273
original	glcm	MCC	0.6570179675573993
original	glcm	MaximumProbability	0.035201772911589255
original	glcm	SumAverage	21.28514090950658
original	glcm	SumEntropy	4.268335616395725
original	glcm	SumSquares	8.36355535324572
original	gldm	DependenceEntropy	6.155746627918165
original	gldm	DependenceNonUniformity	102.59880239520957
original	gldm	DependenceNonUniformityNormalized	0.15359102154971493
original	gldm	DependenceVariance	4.620289361396967
original	gldm	GrayLevelNonUniformity	63.23652694610779
original	gldm	GrayLevelVariance	8.896327853275487
original	gldm	HighGrayLevelEmphasis	108.50748502994011
original	gldm	LargeDependenceEmphasis	17.679640718562876
original	gldm	LargeDependenceHighGrayLevelEmphasis	2335.7829341317365
original	gldm	LargeDependenceLowGrayLevelEmphasis	0.19058632177182103
original	gldm	LowGrayLevelEmphasis	0.017688128273302364
original	gldm	SmallDependenceEmphasis	0.23582091987256715
original	gldm	SmallDependenceHighGrayLevelEmphasis	19.954966295935783
original	gldm	SmallDependenceLowGrayLevelEmphasis	0.006974455502250491
original	glrlm	GrayLevelNonUniformity	56.626781744829685
original	glrlm	GrayLevelNonUniformityNormalized	0.09426691072840289
original	glrlm	GrayLevelVariance	8.93712625062299
original	glrlm	HighGrayLevelRunEmphasis	106.40287229166805
original	glrlm	LongRunEmphasis	1.3831930431272055
original	glrlm	LongRunHighGrayLevelEmphasis	155.07764465440252
original	glrlm	LongRunLowGrayLevelEmphasis	0.022808565581142044
original	glrlm	LowGrayLevelRunEmphasis	0.018375679174195435
original	glrlm	RunEntropy	4.029397443832695
original	glrlm	RunLengthNonUniformity	496.03841704356006
original	glrlm	RunLengthNonUniformityNormalized	0.8209294026826204
original	glrlm	RunPercentage	0.8994702901888529
original	glrlm	RunVariance	0.13358698494974758
original	glrlm	ShortRunEmphasis	0.9226427591946389
original	glrlm	ShortRunHighGrayLevelEmphasis	96.65894068037372
original	glrlm	ShortRunLowGrayLevelEmphasis	0.017446324648761842
original	glszm	GrayLevelNonUniformity	19.50485436893204
original	glszm	GrayLevelNonUniformityNormalized	0.09468375907248562
original	glszm	GrayLevelVariance	8.94224243566783
original	glszm	HighGrayLevelZoneEmphasis	84.86893203883496
original	glszm	LargeAreaEmphasis	26.854368932038835
original	glszm	LargeAreaHighGrayLevelEmphasis	3688.2184466019417
original	glszm	LargeAreaLowGrayLevelEmphasis	0.28059649024661865
original	glszm	LowGrayLevelZoneEmphasis	0.02795653606886493
original	glszm	SizeZoneNonUniformity	53.62135922330097
original	glszm	SizeZoneNonUniformityNormalized	0.26029786030728624
original	glszm	SmallAreaEmphasis	0.5204539707366044
original	glszm	SmallAreaHighGrayLevelEmphasis	39.06118009913458
original	glszm	SmallAreaLowGrayLevelEmphasis	0.018731431558074087
original	glszm	ZoneEntropy	5.713043657727892
original	glszm	ZonePercentage	0.3083832335329341
original	glszm	ZoneVariance	16.339146008106322
original	ngtdm	Busyness	0.46975626062953435
original	ngtdm	Coarseness	0.014084646146790095
original	ngtdm	Complexity	126.84112813812702
original	ngtdm	Contrast	0.09344760379018137
original	ngtdm	Strength	1.229001403779649
wavelet-LLH	firstorder	10Percentile	-44.31693176175569
wavelet-LLH	firstorder	90Percentile	26.24611645632631
wavelet-LLH	firstorder	Energy	677696.5592407605
wavelet-LLH	firstorder	Entropy	2.3032569742174793
wavelet-LLH	firstorder	InterquartileRange	36.07963544696551
wavelet-LLH	firstorder	Kurtosis	4.764062318241986
wavelet-LLH	firstorder	Maximum	90.90101710185135
wavelet-LLH	firstorder	MeanAbsoluteDeviation	22.59045825431353
wavelet-LLH	firstorder	Mean	-10.867013150353046
wavelet-LLH	firstorder	Median	-11.969993103969866
wavelet-LLH	firstorder	Minimum	-129.2546780603498
wavelet-LLH	firstorder	Range	220.15569516220114
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	15.01578760976189
wavelet-LLH	firstorder	RootMeanSquared	31.85146475825951
wavelet-LLH	firstorder	Skewness	-0.34081809868084295
wavelet-LLH	firstorder	TotalEnergy	677696.5592407605
wavelet-LLH	firstorder	Uniformity	0.2476603678869805
wavelet-LLH	firstorder	Variance	896.4238324367016
wavelet-LLH	glcm	Autocorrelation	36.41226734880667
wavelet-LLH	glcm	ClusterProminence	74.47241954332736
wavelet-LLH	glcm	ClusterShade	-4.2142892837002615
wavelet-LLH	glcm	ClusterTendency	3.855187721680027
wavelet-LLH	glcm	Contrast	1.9734554614705215
wavelet-LLH	glcm	Correlation	0.3075923188199183
wavelet-LLH	glcm	DifferenceAverage	0.9711367295302037
wavelet-LLH	glcm	DifferenceEntropy	1.765773140393359
wavelet-LLH	glcm	DifferenceVariance	0.9859388577446512
wavelet-LLH	glcm	Id	0.6325069377694891
wavelet-LLH	glcm	Idm	0.6034858478925684
wavelet-LLH	glcm	Idmn	0.982072951349297
wavelet-LLH	glcm	Idn	0.9184355888264399
wavelet-LLH	glcm	Imc1	-0.11060582935173541
wavelet-LLH	glcm	Imc2	0.5863873223010041
wavelet-LLH	glcm	InverseVariance	0.47932812346314496
wavelet-LLH	glcm	JointAverage	5.994514146916261
wavelet-LLH	glcm	JointEnergy	0.0775088474306304
wavelet-LLH	glcm	JointEntropy	4.251148668374549
wavelet-LLH	glcm	MCC	0.5133041615891304
wavelet-LLH	glcm	MaximumProbability	0.15566616700786037
wavelet-LLH	glcm	SumAverage	11.989028293832522
wavelet-LLH	glcm	SumEntropy	2.91754717476965
wavelet-LLH	glcm	SumSquares	1.457160795787637
wavelet-LLH	gldm	DependenceEntropy	5.730985834361569
wavelet-LLH	gldm	DependenceNonUniformity	58.949101796407184
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.08824715837785507
wavelet-LLH	gldm	DependenceVariance	13.461992183298074
wavelet-LLH	gldm	GrayLevelNonUniformity	165.437125748503
wavelet-LLH	gldm	GrayLevelVariance	1.5547169134784324
wavelet-LLH	gldm	HighGrayLevelEmphasis	38.42215568862275
wavelet-LLH	gldm	LargeDependenceEmphasis	48.39221556886228
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	1721.3562874251497
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	1.5350080288685668
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.036303300664355345
wavelet-LLH	gldm	SmallDependenceEmphasis	0.13085680792164142
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	5.277682245874794
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.004767994539234031
wavelet-LLH	glrlm	GrayLevelNonUniformity	127.53543495990499
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.2353231420864576
wavelet-LLH	glrlm	GrayLevelVariance	1.6971337496236008
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	38.91768902699822
wavelet-LLH	glrlm	LongRunEmphasis	1.8760233807053739
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	70.70126657661935
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.0655473411896501
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.037111897441877026
wavelet-LLH	glrlm	RunEntropy	3.1775997936550744
wavelet-LLH	glrlm	RunLengthNonUniformity	377.5086667185878
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.6881577284180144
wavelet-LLH	glrlm	RunPercentage	0.8111469368954398
wavelet-LLH	glrlm	RunVariance	0.3136433964166678
wavelet-LLH	glrlm	ShortRunEmphasis	0.8521686039071737
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	33.51866686459498
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.032125705834164894
wavelet-LLH	glszm	GrayLevelNonUniformity	19.607142857142858
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.17506377551020408
wavelet-LLH	glszm	GrayLevelVariance	2.6274713010204085
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	41.13392857142857
wavelet-LLH	glszm	LargeAreaEmphasis	204.94642857142858
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	7293.821428571428
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	6.223487560119947
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.041346963802055214
wavelet-LLH	glszm	SizeZoneNonUniformity	24.714285714285715
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.22066326530612246
wavelet-LLH	glszm	SmallAreaEmphasis	0.4745860012686457
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	18.645781711173075
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.016733890551670388
wavelet-LLH	glszm	ZoneEntropy	5.068491542377993
wavelet-LLH	glszm	ZonePercentage	0.16766467065868262
wavelet-LLH	glszm	ZoneVariance	169.3737244897959
wavelet-LLH	ngtdm	Busyness	1.1584836380031436
wavelet-LLH	ngtdm	Coarseness	0.011251479592232173
wavelet-LLH	ngtdm	Complexity	30.757243580803372
wavelet-LLH	ngtdm	Contrast	0.02495749519179736
wavelet-LLH	ngtdm	Strength	0.41992838726857123
wavelet-LHL	firstorder	10Percentile	-48.80533760600161
wavelet-LHL	firstorder	90Percentile	32.64208327634234
wavelet-LHL	firstorder	Energy	720570.146015491
wavelet-LHL	firstorder	Entropy	2.454053316455642
wavelet-LHL	firstorder	InterquartileRange	40.86344527290975
wavelet-LHL	firstorder	Kurtosis	3.194047141074449
wavelet-LHL	firstorder	Maximum	94.02756870150728
wavelet-LHL	firstorder	MeanAbsoluteDeviation	25.196875535881496
wavelet-LHL	firstorder	Mean	-6.496130805371565
wavelet-LHL	firstorder	Median	-6.326548664494345
wavelet-LHL	firstorder	Minimum	-110.38541430191903
wavelet-LHL	firstorder	Range	204.4129830034263
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	17.144374047297855
wavelet-LHL	firstorder	RootMeanSquared	32.843535488380105
wavelet-LHL	firstorder	Skewness	0.02017361642825085
wavelet-LHL	firstorder	TotalEnergy	720570.146015491
wavelet-LHL	firstorder	Uniformity	0.21759923267237977
wavelet-LHL	firstorder	Variance	1036.4981079359864
wavelet-LHL	glcm	Autocorrelation	27.107289052483676
wavelet-LHL	glcm	ClusterProminence	60.86359680231809
wavelet-LHL	glcm	ClusterShade	-0.33378090140915356
wavelet-LHL	glcm	ClusterTendency	4.431400733255643
wavelet-LHL	glcm	Contrast	2.964685283019942
wavelet-LHL	glcm	Correlation	0.19489014123488507
wavelet-LHL	glcm	DifferenceAverage	1.2789686837587162
wavelet-LHL	glcm	DifferenceEntropy	1.995260287060007
wavelet-LHL	glcm	DifferenceVariance	1.2188685855073271
wavelet-LHL	glcm	Id	0.5621039221033073
wavelet-LHL	glcm	Idm	0.5149861377994541
wavelet-LHL	glcm	Idmn	0.9674159730983922
wavelet-LHL	glcm	Idn	0.8857160498207293
wavelet-LHL	glcm	Imc1	-0.08623972207152016
wavelet-LHL	glcm	Imc2	0.5096122803117381
wavelet-LHL	glcm	InverseVariance	0.45550166677421483
wavelet-LHL	glcm	JointAverage	5.171028181288122
wavelet-LHL	glcm	JointEnergy	0.051265398233819814
wavelet-LHL	glcm	JointEntropy	4.7482120022325445
wavelet-LHL	glcm	MCC	0.3783650723210374
wavelet-LHL	glcm	MaximumProbability	0.1129075357617095
wavelet-LHL	glcm	SumAverage	10.342056362576246
wavelet-LHL	glcm	SumEntropy	3.0698967589427895
wavelet-LHL	glcm	SumSquares	1.8490215040688962
wavelet-LHL	gldm	DependenceEntropy	5.585858812134508
wavelet-LHL	gldm	DependenceNonUniformity	77.10179640718563
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.11542185090896052
wavelet-LHL	gldm	DependenceVariance	7.75999498009968
wavelet-LHL	gldm	GrayLevelNonUniformity	145.3562874251497
wavelet-LHL	gldm	GrayLevelVariance	1.7802785148266342
wavelet-LHL	gldm	HighGrayLevelEmphasis	29.27994011976048
wavelet-LHL	gldm	LargeDependenceEmphasis	30.422155688622755
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	877.687125748503
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	1.2584413662753857
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.04831811645982412
wavelet-LHL	gldm	SmallDependenceEmphasis	0.15210627921966835
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	4.747133538728864
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.009587959914631053
wavelet-LHL	glrlm	GrayLevelNonUniformity	120.01612892397914
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.2100250887669535
wavelet-LHL	glrlm	GrayLevelVariance	1.8764789080990725
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	29.345893179856326
wavelet-LHL	glrlm	LongRunEmphasis	1.6367181346491786
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	47.76929361363902
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.07653859676899745
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.04924035304119054
wavelet-LHL	glrlm	RunEntropy	3.1488063242593687
wavelet-LHL	glrlm	RunLengthNonUniformity	436.5008718130363
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.7541084836860728
wavelet-LHL	glrlm	RunPercentage	0.8553661906955321
wavelet-LHL	glrlm	RunVariance	0.22353783869512192
wavelet-LHL	glrlm	ShortRunEmphasis	0.8867613573354955
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	26.068748760330713
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.04429578311581225
wavelet-LHL	glszm	GrayLevelNonUniformity	19.8
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.1523076923076923
wavelet-LHL	glszm	GrayLevelVariance	3.223905325443787
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	30.907692307692308
wavelet-LHL	glszm	LargeAreaEmphasis	114.93846153846154
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	3174.6846153846154
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	4.66144811108204
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.06288917718084386
wavelet-LHL	glszm	SizeZoneNonUniformity	28.246153846153845
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.21727810650887575
wavelet-LHL	glszm	SmallAreaEmphasis	0.46269071073251267
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	15.112896501256827
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.03416622624274518
wavelet-LHL	glszm	ZoneEntropy	5.309766387903034
wavelet-LHL	glszm	ZonePercentage	0.19461077844311378
wavelet-LHL	glszm	ZoneVariance	88.53467455621302
wavelet-LHL	ngtdm	Busyness	1.9534489519877036
wavelet-LHL	ngtdm	Coarseness	0.009946459612125088
wavelet-LHL	ngtdm	Complexity	29.470376762336947
wavelet-LHL	ngtdm	Contrast	0.045561887472385126
wavelet-LHL	ngtdm	Strength	0.2487883439972316
wavelet-LHH	firstorder	10Percentile	-8.697533871508089
wavelet-LHH	firstorder	90Percentile	9.21455661772201
wavelet-LHH	firstorder	Energy	36091.84202572837
wavelet-LHH	firstorder	Entropy	1.0240772791322856
wavelet-LHH	firstorder	InterquartileRange	9.663105543930797
wavelet-LHH	firstorder	Kurtosis	4.2553206744092735
wavelet-LHH	firstorder	Maximum	21.991154228172874
wavelet-LHH	firstorder	MeanAbsoluteDeviation	5.705968357440079
wavelet-LHH	firstorder	Mean	0.23332401353743232
wavelet-LHH	firstorder	Median	0.5041396896291278
wavelet-LHH	firstorder	Minimum	-38.53562517085996
wavelet-LHH	firstorder	Range	60.52677939903283
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	3.8823813204539355
wavelet-LHH	firstorder	RootMeanSquared	7.350490026612505
wavelet-LHH	firstorder	Skewness	-0.41068186026290343
wavelet-LHH	firstorder	TotalEnergy	36091.84202572837
wavelet-LHH	firstorder	Uniformity	0.49863745562766687
wavelet-LHH	firstorder	Variance	53.97526353603668
wavelet-LHH	glcm	Autocorrelation	6.333736511112458
wavelet-LHH	glcm	ClusterProminence	0.5717320855286896
wavelet-LHH	glcm	ClusterShade	-0.03001525608651904
wavelet-LHH	glcm	ClusterTendency	0.540893962651717
wavelet-LHH	glcm	Contrast	0.4783259275860662
wavelet-LHH	glcm	Correlation	0.061109952851637964
wavelet-LHH	glcm	DifferenceAverage	0.4714082580622176
wavelet-LHH	glcm	DifferenceEntropy	1.014067113841685
wavelet-LHH	glcm	DifferenceVariance	0.25208785317948085
wavelet-LHH	glcm	Id	0.7654488158895327
wavelet-LHH	glcm	Idm	0.7649876379212759
wavelet-LHH	glcm	Idmn	0.9524866842963402
wavelet-LHH	glcm	Idn	0.8824938189606382
wavelet-LHH	glcm	Imc1	-0.01855906385905244
wavelet-LHH	glcm	Imc2	0.14298349811283287
wavelet-LHH	glcm	InverseVariance	0.46535529722884994
wavelet-LHH	glcm	JointAverage	2.513560561265653
wavelet-LHH	glcm	JointEnergy	0.25347011397219354
wavelet-LHH	glcm	JointEntropy	2.024362370571483
wavelet-LHH	glcm	MCC	0.13159537290581216
wavelet-LHH	glcm	MaximumProbability	0.2889800572636126
wavelet-LHH	glcm	SumAverage	5.027121122531306
wavelet-LHH	glcm	SumEntropy	1.530650368328091
wavelet-LHH	glcm	SumSquares	0.2548049725594458
wavelet-LHH	gldm	DependenceEntropy	4.956890333655505
wavelet-LHH	gldm	DependenceNonUniformity	47.053892215568865
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.07043995840654022
wavelet-LHH	gldm	DependenceVariance	15.966554914123849
wavelet-LHH	gldm	GrayLevelNonUniformity	333.0898203592814
wavelet-LHH	gldm	GrayLevelVariance	0.2554143210584819
wavelet-LHH	gldm	HighGrayLevelEmphasis	6.625748502994012
wavelet-LHH	gldm	LargeDependenceEmphasis	84.69760479041916
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	563.4550898203593
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	14.9416999334664
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.17905854956753162
wavelet-LHH	gldm	SmallDependenceEmphasis	0.05846790952006997
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.34027403914946525
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.012160357124103663
wavelet-LHH	glrlm	GrayLevelNonUniformity	239.19229192165534
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.4975743901103311
wavelet-LHH	glrlm	GrayLevelVariance	0.2575140604592724
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	6.611335153363172
wavelet-LHH	glrlm	LongRunEmphasis	2.4998103696642366
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	16.616589047400446
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.444202552930185
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.1801356184854005
wavelet-LHH	glrlm	RunEntropy	2.1976199092186968
wavelet-LHH	glrlm	RunLengthNonUniformity	273.1968716865673
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.5593194272544254
wavelet-LHH	glrlm	RunPercentage	0.7195992630124367
wavelet-LHH	glrlm	RunVariance	0.5042222130709046
wavelet-LHH	glrlm	ShortRunEmphasis	0.7671106339526482
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	5.06214013026801
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.13897175966251102
wavelet-LHH	glszm	GrayLevelNonUniformity	22.40909090909091
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.5092975206611571
wavelet-LHH	glszm	GrayLevelVariance	0.27014462809917356
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	5.75
wavelet-LHH	glszm	LargeAreaEmphasis	1288.8636363636363
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	8762.454545454546
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	222.0820707070707
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.21654040404040406
wavelet-LHH	glszm	SizeZoneNonUniformity	9.045454545454545
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.20557851239669422
wavelet-LHH	glszm	SmallAreaEmphasis	0.4477907764146725
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	2.2409949884008333
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.10324024281537629
wavelet-LHH	glszm	ZoneEntropy	3.6682328933388044
wavelet-LHH	glszm	ZonePercentage	0.0658682634730539
wavelet-LHH	glszm	ZoneVariance	1058.3760330578511
wavelet-LHH	ngtdm	Busyness	24.69615800561987
wavelet-LHH	ngtdm	Coarseness	0.00641573570813496
wavelet-LHH	ngtdm	Complexity	1.8658519689513036
wavelet-LHH	ngtdm	Contrast	0.04024043203735924
wavelet-LHH	ngtdm	Strength	0.022739850459962567
wavelet-HLL	firstorder	10Percentile	-121.9036639426182
wavelet-HLL	firstorder	90Percentile	72.76127990209275
wavelet-HLL	firstorder	Energy	4404306.567976086
wavelet-HLL	firstorder	Entropy	3.6436821192878663
wavelet-HLL	firstorder	InterquartileRange	105.00588671118895
wavelet-HLL	firstorder	Kurtosis	3.401392671728975
wavelet-HLL	firstorder	Maximum	289.07491206665634
wavelet-HLL	firstorder	MeanAbsoluteDeviation	61.14596236807812
wavelet-HLL	firstorder	Mean	-24.905573069148527
wavelet-HLL	firstorder	Median	-29.069230412243858
wavelet-HLL	firstorder	Minimum	-200.39377055816684
wavelet-HLL	firstorder	Range	489.46868262482315
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	42.30358727196558
wavelet-HLL	firstorder	RootMeanSquared	81.19897354864422
wavelet-HLL	firstorder	Skewness	0.44885012620203624
wavelet-HLL	firstorder	TotalEnergy	4404306.567976086
wavelet-HLL	firstorder	Uniformity	0.09318638172756286
wavelet-HLL	firstorder	Variance	5972.985735450727
wavelet-HLL	glcm	Autocorrelation	69.23437744180006
wavelet-HLL	glcm	ClusterProminence	1574.3741837189987
wavelet-HLL	glcm	ClusterShade	21.319253351366065
wavelet-HLL	glcm	ClusterTendency	21.306878839974782
wavelet-HLL	glcm	Contrast	16.30975629809202
wavelet-HLL	glcm	Correlation	0.13684464751198958
wavelet-HLL	glcm	DifferenceAverage	3.0451464085558877
wavelet-HLL	glcm	DifferenceEntropy	2.99404120233659
wavelet-HLL	glcm	DifferenceVariance	6.073135724708783
wavelet-HLL	glcm	Id	0.38061549780574805
wavelet-HLL	glcm	Idm	0.2958652146702568
wavelet-HLL	glcm	Idmn	0.9672714299559705
wavelet-HLL	glcm	Idn	0.882934961647249
wavelet-HLL	glcm	Imc1	-0.13403572107121306
wavelet-HLL	glcm	Imc2	0.756345743925234
wavelet-HLL	glcm	InverseVariance	0.29094733583251975
