Image type	Feature Class	Feature Name	ROI_29_segment_Mass
original	firstorder	Entropy	2.563025342142239
original	firstorder	InterquartileRange	44.5
original	firstorder	Kurtosis	10.416078956399907
original	firstorder	Maximum	388.0
original	firstorder	MeanAbsoluteDeviation	41.32621439129266
original	firstorder	Mean	63.39139344262295
original	firstorder	Median	41.5
original	firstorder	Minimum	2.0
original	firstorder	Range	386.0
original	firstorder	RobustMeanAbsoluteDeviation	20.625092132671046
original	firstorder	RootMeanSquared	88.29158333909632
original	firstorder	Skewness	2.5748176104151836
original	firstorder	TotalEnergy	3804157.0
original	firstorder	Uniformity	0.25579481322225206
original	firstorder	Variance	3776.9349259271703
original	glcm	Autocorrelation	11.665021460624844
original	glcm	ClusterProminence	2669.288659194181
original	glcm	ClusterShade	157.91457919770832
original	glcm	ClusterTendency	16.203965759492554
original	glcm	Contrast	4.788667757985726
original	glcm	Correlation	0.5501005827770608
original	glcm	DifferenceAverage	1.325568673764109
original	glcm	DifferenceEntropy	2.1819486055168675
original	glcm	DifferenceVariance	2.932131278742712
original	glcm	Id	0.6088317577317797
original	glcm	Idm	0.5706349889698453
original	glcm	Idmn	0.9838302246751264
original	glcm	Idn	0.9311533814958838
original	glcm	Imc1	-0.18304833871353512
original	glcm	Imc2	0.7590190878920271
original	glcm	InverseVariance	0.4040760476134243
original	glcm	JointAverage	2.9661074304230444
original	glcm	JointEnergy	0.09279645497499975
original	glcm	JointEntropy	4.558085812440418
original	glcm	MCC	0.6782448337447151
original	glcm	MaximumProbability	0.24859446722601677
original	glcm	SumAverage	5.93221486084609
original	glcm	SumEntropy	3.2781867546016636
original	glcm	SumSquares	5.24815837936957
original	gldm	DependenceEntropy	5.657578381234895
original	gldm	DependenceNonUniformity	38.89344262295082
original	gldm	DependenceNonUniformityNormalized	0.07969967750604676
original	gldm	DependenceVariance	16.885313087879602
original	gldm	GrayLevelNonUniformity	124.82786885245902
original	gldm	GrayLevelVariance	6.217011556033325
original	gldm	HighGrayLevelEmphasis	15.614754098360656
original	gldm	LargeDependenceEmphasis	57.971311475409834
original	gldm	LargeDependenceHighGrayLevelEmphasis	285.4467213114754
original	gldm	LargeDependenceLowGrayLevelEmphasis	18.57841771700043
original	gldm	LowGrayLevelEmphasis	0.3052954787873688
original	gldm	SmallDependenceEmphasis	0.12674811865982585
original	gldm	SmallDependenceHighGrayLevelEmphasis	6.046482671978105
original	gldm	SmallDependenceLowGrayLevelEmphasis	0.019945911377966034
original	glrlm	GrayLevelNonUniformity	82.19385653699288
original	glrlm	GrayLevelNonUniformityNormalized	0.21162434969785662
original	glrlm	GrayLevelVariance	7.269669642311101
original	glrlm	HighGrayLevelRunEmphasis	18.2405533592664
original	glrlm	LongRunEmphasis	2.059303544917431
original	glrlm	LongRunHighGrayLevelEmphasis	24.49079568266059
original	glrlm	LongRunLowGrayLevelEmphasis	0.6497478363214864
original	glrlm	LowGrayLevelRunEmphasis	0.2962606531372437
original	glrlm	RunEntropy	3.5598102841788934
original	glrlm	RunLengthNonUniformity	261.74019080074663
original	glrlm	RunLengthNonUniformityNormalized	0.6684353708376822
original	glrlm	RunPercentage	0.7919293820933165
original	glrlm	RunVariance	0.40196789601401367
original	glrlm	ShortRunEmphasis	0.8400585525518723
original	glrlm	ShortRunHighGrayLevelEmphasis	17.203104032001193
original	glrlm	ShortRunLowGrayLevelEmphasis	0.24199918355074465
original	glszm	GrayLevelNonUniformity	7.441558441558442
original	glszm	GrayLevelNonUniformityNormalized	0.0966436161241356
original	glszm	GrayLevelVariance	14.006746500252993
original	glszm	HighGrayLevelZoneEmphasis	46.36363636363637
original	glszm	LargeAreaEmphasis	578.6233766233767
original	glszm	LargeAreaHighGrayLevelEmphasis	2500.8311688311687
original	glszm	LargeAreaLowGrayLevelEmphasis	166.6155154198739
original	glszm	LowGrayLevelZoneEmphasis	0.16044707032362304
original	glszm	SizeZoneNonUniformity	19.441558441558442
original	glszm	SizeZoneNonUniformityNormalized	0.2524877719682915
original	glszm	SmallAreaEmphasis	0.49379365146332677
original	glszm	SmallAreaHighGrayLevelEmphasis	31.081973231356177
original	glszm	SmallAreaLowGrayLevelEmphasis	0.04939528758888609
original	glszm	ZoneEntropy	5.194015645446475
original	glszm	ZonePercentage	0.15778688524590165
original	glszm	ZoneVariance	538.4574127171529
original	ngtdm	Busyness	1.2258022879125832
original	ngtdm	Coarseness	0.016579485899041603
original	ngtdm	Complexity	114.84385535277997
original	ngtdm	Contrast	0.04228647436110016
original	ngtdm	Strength	4.5793513212640775
wavelet-LLH	firstorder	10Percentile	-19.139477722432833
wavelet-LLH	firstorder	90Percentile	21.221033496070685
wavelet-LLH	firstorder	Energy	159063.61016926204
wavelet-LLH	firstorder	Entropy	1.6881952519480743
wavelet-LLH	firstorder	InterquartileRange	17.242817201642623
wavelet-LLH	firstorder	Kurtosis	5.378450162282777
wavelet-LLH	firstorder	Maximum	65.72725706828443
wavelet-LLH	firstorder	MeanAbsoluteDeviation	12.709289982123453
wavelet-LLH	firstorder	Mean	0.9327986019410972
wavelet-LLH	firstorder	Median	0.8336800758017195
wavelet-LLH	firstorder	Minimum	-78.4644624681084
wavelet-LLH	firstorder	Range	144.19171953639284
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	7.520212494037551
wavelet-LLH	firstorder	RootMeanSquared	18.054085987350668
wavelet-LLH	firstorder	Skewness	0.001991431140947369
wavelet-LLH	firstorder	TotalEnergy	159063.61016926204
wavelet-LLH	firstorder	Uniformity	0.3764948938457404
wavelet-LLH	firstorder	Variance	325.0799076068685
wavelet-LLH	glcm	Autocorrelation	20.75448597284804
wavelet-LLH	glcm	ClusterProminence	11.24365238439055
wavelet-LLH	glcm	ClusterShade	-0.37077610803212085
wavelet-LLH	glcm	ClusterTendency	1.6534576399260454
wavelet-LLH	glcm	Contrast	0.9131134861141535
wavelet-LLH	glcm	Correlation	0.291899248500071
wavelet-LLH	glcm	DifferenceAverage	0.666830002699377
wavelet-LLH	glcm	DifferenceEntropy	1.382993872738725
wavelet-LLH	glcm	DifferenceVariance	0.45440304773307005
wavelet-LLH	glcm	Id	0.7038541802930698
wavelet-LLH	glcm	Idm	0.6910901270185575
wavelet-LLH	glcm	Idmn	0.9824745944390515
wavelet-LLH	glcm	Idn	0.9199377442313311
wavelet-LLH	glcm	Imc1	-0.07558422576133668
wavelet-LLH	glcm	Imc2	0.43671599210591605
wavelet-LLH	glcm	InverseVariance	0.4861469383363
wavelet-LLH	glcm	JointAverage	4.535311599225048
wavelet-LLH	glcm	JointEnergy	0.1505777966100851
wavelet-LLH	glcm	JointEntropy	3.265871408161803
wavelet-LLH	glcm	MCC	0.35056959827383827
wavelet-LLH	glcm	MaximumProbability	0.23705793657096136
wavelet-LLH	glcm	SumAverage	9.0706231984501
wavelet-LLH	glcm	SumEntropy	2.3584141657968583
wavelet-LLH	glcm	SumSquares	0.6416427815100498
wavelet-LLH	gldm	DependenceEntropy	5.21679347686794
wavelet-LLH	gldm	DependenceNonUniformity	36.56147540983606
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.07492105616769686
wavelet-LLH	gldm	DependenceVariance	13.967129131953778
wavelet-LLH	gldm	GrayLevelNonUniformity	183.7295081967213
wavelet-LLH	gldm	GrayLevelVariance	0.6423676431066917
wavelet-LLH	gldm	HighGrayLevelEmphasis	21.188524590163933
wavelet-LLH	gldm	LargeDependenceEmphasis	72.38934426229508
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	1545.1311475409836
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	3.609912387085982
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.05611157577785213
wavelet-LLH	gldm	SmallDependenceEmphasis	0.0733355645606041
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	1.6517931826893242
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.00673605454803524
wavelet-LLH	glrlm	GrayLevelNonUniformity	128.26504233753985
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.3524100973303081
wavelet-LLH	glrlm	GrayLevelVariance	0.7417359491511897
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	21.18291821807126
wavelet-LLH	glrlm	LongRunEmphasis	2.3423023167363834
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	49.6712235033628
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.12594879081043145
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.05797602581112704
wavelet-LLH	glrlm	RunEntropy	2.8334584424017133
wavelet-LLH	glrlm	RunLengthNonUniformity	219.7985925452863
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.5957481744408867
wavelet-LLH	glrlm	RunPercentage	0.7444829760403533
wavelet-LLH	glrlm	RunVariance	0.479630068770521
wavelet-LLH	glrlm	ShortRunEmphasis	0.7941895303540257
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	16.825302202392333
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.04742473748421441
wavelet-LLH	glszm	GrayLevelNonUniformity	6.555555555555555
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.18209876543209877
wavelet-LLH	glszm	GrayLevelVariance	2.404320987654321
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	23.666666666666668
wavelet-LLH	glszm	LargeAreaEmphasis	2171.8888888888887
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	45825.055555555555
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	108.50022864701435
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.09279998110355255
wavelet-LLH	glszm	SizeZoneNonUniformity	10.88888888888889
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.30246913580246915
wavelet-LLH	glszm	SmallAreaEmphasis	0.5415706767765577
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	13.065931863193708
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.06294981817384167
wavelet-LLH	glszm	ZoneEntropy	4.35020902909989
wavelet-LLH	glszm	ZonePercentage	0.07377049180327869
wavelet-LLH	glszm	ZoneVariance	1988.1358024691358
wavelet-LLH	ngtdm	Busyness	1.7851934438437707
wavelet-LLH	ngtdm	Coarseness	0.013651604635861589
wavelet-LLH	ngtdm	Complexity	10.422161212522802
wavelet-LLH	ngtdm	Contrast	0.01509221040760397
wavelet-LLH	ngtdm	Strength	0.28644046220439867
wavelet-LHL	firstorder	10Percentile	-55.35508838218303
wavelet-LHL	firstorder	90Percentile	82.42490234996338
wavelet-LHL	firstorder	Energy	2211461.46654813
wavelet-LHL	firstorder	Entropy	3.098746849363149
wavelet-LHL	firstorder	InterquartileRange	49.746562549621956
wavelet-LHL	firstorder	Kurtosis	5.860335185434606
wavelet-LHL	firstorder	Maximum	193.09911378947947
wavelet-LHL	firstorder	MeanAbsoluteDeviation	43.333263496985154
wavelet-LHL	firstorder	Mean	12.275695264145584
wavelet-LHL	firstorder	Median	13.924650043245993
wavelet-LHL	firstorder	Minimum	-234.9526025027497
wavelet-LHL	firstorder	Range	428.0517162922292
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	22.15654264616837
wavelet-LHL	firstorder	RootMeanSquared	67.3177787296226
wavelet-LHL	firstorder	Skewness	-1.077128100094474
wavelet-LHL	firstorder	TotalEnergy	2211461.46654813
wavelet-LHL	firstorder	Uniformity	0.1648834318731524
wavelet-LHL	firstorder	Variance	4380.990638872262
wavelet-LHL	glcm	Autocorrelation	126.66802205475325
wavelet-LHL	glcm	ClusterProminence	2152.8415312390816
wavelet-LHL	glcm	ClusterShade	-93.84674102173706
wavelet-LHL	glcm	ClusterTendency	17.707916692942884
wavelet-LHL	glcm	Contrast	10.247418475438817
wavelet-LHL	glcm	Correlation	0.2946067715963329
wavelet-LHL	glcm	DifferenceAverage	2.0677629026135547
wavelet-LHL	glcm	DifferenceEntropy	2.5916781100542576
wavelet-LHL	glcm	DifferenceVariance	5.49117793153544
wavelet-LHL	glcm	Id	0.49641229107832907
wavelet-LHL	glcm	Idm	0.4387919355137936
wavelet-LHL	glcm	Idmn	0.9738492983716573
wavelet-LHL	glcm	Idn	0.9077340670840905
wavelet-LHL	glcm	Imc1	-0.19416258695880367
wavelet-LHL	glcm	Imc2	0.8235933268714615
wavelet-LHL	glcm	InverseVariance	0.40126694662054874
wavelet-LHL	glcm	JointAverage	11.17038016040746
wavelet-LHL	glcm	JointEnergy	0.038551339534286404
wavelet-LHL	glcm	JointEntropy	5.586743235075568
wavelet-LHL	glcm	MCC	0.6431588264890359
wavelet-LHL	glcm	MaximumProbability	0.09589959365970188
wavelet-LHL	glcm	SumAverage	22.34076032081492
wavelet-LHL	glcm	SumEntropy	3.7113400586125502
wavelet-LHL	glcm	SumSquares	6.988833792095424
wavelet-LHL	gldm	DependenceEntropy	5.8647488564726045
wavelet-LHL	gldm	DependenceNonUniformity	56.00819672131148
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.11477089492072023
wavelet-LHL	gldm	DependenceVariance	7.702079414135985
wavelet-LHL	gldm	GrayLevelNonUniformity	80.46311475409836
wavelet-LHL	gldm	GrayLevelVariance	7.106540580489115
wavelet-LHL	gldm	HighGrayLevelEmphasis	128.01639344262296
wavelet-LHL	gldm	LargeDependenceEmphasis	27.475409836065573
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	3428.2868852459014
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	0.2812105481177537
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.021793426062821846
wavelet-LHL	gldm	SmallDependenceEmphasis	0.2120448510176414
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	26.23772009958502
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.007653901598564463
wavelet-LHL	glrlm	GrayLevelNonUniformity	65.01740114267689
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.15306014990096745
wavelet-LHL	glrlm	GrayLevelVariance	7.782479261254748
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	128.20688590926903
wavelet-LHL	glrlm	LongRunEmphasis	1.5998841240572157
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	203.79111408722778
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.030222363370537172
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.023407473502499623
wavelet-LHL	glrlm	RunEntropy	3.7533184069032357
wavelet-LHL	glrlm	RunLengthNonUniformity	333.83827583488915
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.77828499784741
wavelet-LHL	glrlm	RunPercentage	0.8674337957124842
wavelet-LHL	glrlm	RunVariance	0.22813627744933737
wavelet-LHL	glrlm	ShortRunEmphasis	0.8995662821161753
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	115.39792824174518
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.022121360472445874
wavelet-LHL	glszm	GrayLevelNonUniformity	9.453781512605042
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.07944354212273144
wavelet-LHL	glszm	GrayLevelVariance	14.735258809406115
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	124.01680672268908
wavelet-LHL	glszm	LargeAreaEmphasis	134.0
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	16301.697478991597
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	1.2343672119541087
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.04193977548688787
wavelet-LHL	glszm	SizeZoneNonUniformity	43.36974789915966
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.3644516630181484
wavelet-LHL	glszm	SmallAreaEmphasis	0.6235036336961983
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	75.20317803508085
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.024366770102490137
wavelet-LHL	glszm	ZoneEntropy	5.303437436692004
wavelet-LHL	glszm	ZonePercentage	0.24385245901639344
wavelet-LHL	glszm	ZoneVariance	117.18310853753266
wavelet-LHL	ngtdm	Busyness	0.25004464688603467
wavelet-LHL	ngtdm	Coarseness	0.014995631583726672
wavelet-LHL	ngtdm	Complexity	175.29224917256747
wavelet-LHL	ngtdm	Contrast	0.06305507200371288
wavelet-LHL	ngtdm	Strength	1.9704634715843412
wavelet-LHH	firstorder	10Percentile	-13.314680632990195
wavelet-LHH	firstorder	90Percentile	12.816498601320133
wavelet-LHH	firstorder	Energy	60999.66649690236
wavelet-LHH	firstorder	Entropy	1.245277533074662
wavelet-LHH	firstorder	InterquartileRange	11.519277000671364
wavelet-LHH	firstorder	Kurtosis	4.970164717874958
wavelet-LHH	firstorder	Maximum	49.658871334039546
wavelet-LHH	firstorder	MeanAbsoluteDeviation	8.08966669639584
wavelet-LHH	firstorder	Mean	-0.5080948218845511
wavelet-LHH	firstorder	Median	-0.22632017249704628
wavelet-LHH	firstorder	Minimum	-41.287920196458046
wavelet-LHH	firstorder	Range	90.94679153049759
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	4.953763063996564
wavelet-LHH	firstorder	RootMeanSquared	11.18030932452287
wavelet-LHH	firstorder	Skewness	0.04657720104842453
wavelet-LHH	firstorder	TotalEnergy	60999.66649690236
wavelet-LHH	firstorder	Uniformity	0.460939599570008
wavelet-LHH	firstorder	Variance	124.74115624398713
wavelet-LHH	glcm	Autocorrelation	6.0994289765617165
wavelet-LHH	glcm	ClusterProminence	1.430303164169197
wavelet-LHH	glcm	ClusterShade	-0.0034783388447091708
wavelet-LHH	glcm	ClusterTendency	0.722358364332523
wavelet-LHH	glcm	Contrast	0.6155111584256793
wavelet-LHH	glcm	Correlation	0.08246332426274637
wavelet-LHH	glcm	DifferenceAverage	0.5395924024113582
wavelet-LHH	glcm	DifferenceEntropy	1.156154375713608
wavelet-LHH	glcm	DifferenceVariance	0.31009246698689374
wavelet-LHH	glcm	Id	0.7427233777881607
wavelet-LHH	glcm	Idm	0.737795674395753
wavelet-LHH	glcm	Idmn	0.9651671406738552
wavelet-LHH	glcm	Idn	0.8945968822029433
wavelet-LHH	glcm	Imc1	-0.0505582777679008
wavelet-LHH	glcm	Imc2	0.3148028968268572
wavelet-LHH	glcm	InverseVariance	0.4744247682017714
wavelet-LHH	glcm	JointAverage	2.4642597275058336
wavelet-LHH	glcm	JointEnergy	0.22243461525471633
wavelet-LHH	glcm	JointEntropy	2.4353529364766904
wavelet-LHH	glcm	MCC	0.25529074188272005
wavelet-LHH	glcm	MaximumProbability	0.2792682800015197
wavelet-LHH	glcm	SumAverage	4.928519455011667
wavelet-LHH	glcm	SumEntropy	1.7628141681378027
wavelet-LHH	glcm	SumSquares	0.3344673806895505
wavelet-LHH	gldm	DependenceEntropy	5.018289888816867
wavelet-LHH	gldm	DependenceNonUniformity	35.377049180327866
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.07249395323837678
wavelet-LHH	gldm	DependenceVariance	15.097016930932543
wavelet-LHH	gldm	GrayLevelNonUniformity	224.93852459016392
wavelet-LHH	gldm	GrayLevelVariance	0.331459117172803
wavelet-LHH	gldm	HighGrayLevelEmphasis	6.469262295081967
wavelet-LHH	gldm	LargeDependenceEmphasis	88.60655737704919
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	564.4733606557377
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	16.45523110200364
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.20019353369763204
wavelet-LHH	gldm	SmallDependenceEmphasis	0.062463159957701714
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.46248034066747923
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.017022417967854232
wavelet-LHH	glrlm	GrayLevelNonUniformity	155.03272258645208
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.44776890034648326
wavelet-LHH	glrlm	GrayLevelVariance	0.36058604107262554
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	6.51056706367505
wavelet-LHH	glrlm	LongRunEmphasis	2.73467810457269
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	17.5387070346463
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.5317504836797471
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.20550133843300644
wavelet-LHH	glrlm	RunEntropy	2.478533424480134
wavelet-LHH	glrlm	RunLengthNonUniformity	196.5927703537811
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.5512506379687199
wavelet-LHH	glrlm	RunPercentage	0.7087011349306432
wavelet-LHH	glrlm	RunVariance	0.5933576443360653
wavelet-LHH	glrlm	ShortRunEmphasis	0.7557704075292864
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	4.946984351991076
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.1594764827281107
wavelet-LHH	glszm	GrayLevelNonUniformity	7.9655172413793105
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.2746730083234245
wavelet-LHH	glszm	GrayLevelVariance	1.008323424494649
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	7.344827586206897
wavelet-LHH	glszm	LargeAreaEmphasis	3266.551724137931
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	20271.689655172413
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	617.3218390804598
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.3201628352490421
wavelet-LHH	glszm	SizeZoneNonUniformity	9.827586206896552
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.3388822829964328
wavelet-LHH	glszm	SmallAreaEmphasis	0.5898458488911502
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	4.698216660473892
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.1816268137403136
wavelet-LHH	glszm	ZoneEntropy	3.5259399439865096
wavelet-LHH	glszm	ZonePercentage	0.05942622950819672
wavelet-LHH	glszm	ZoneVariance	2983.384066587396
wavelet-LHH	ngtdm	Busyness	9.944258218085034
wavelet-LHH	ngtdm	Coarseness	0.00992989572694231
wavelet-LHH	ngtdm	Complexity	3.079852015711254
wavelet-LHH	ngtdm	Contrast	0.02668058686573883
wavelet-LHH	ngtdm	Strength	0.053697118868596266
wavelet-HLL	firstorder	10Percentile	-51.607418397172374
wavelet-HLL	firstorder	90Percentile	49.54538956962004
wavelet-HLL	firstorder	Energy	1213406.1564360508
wavelet-HLL	firstorder	Entropy	2.834508690351633
wavelet-HLL	firstorder	InterquartileRange	40.15116805823712
wavelet-HLL	firstorder	Kurtosis	6.195191284924635
wavelet-HLL	firstorder	Maximum	137.78222121626646
wavelet-HLL	firstorder	MeanAbsoluteDeviation	32.65307894865025
wavelet-HLL	firstorder	Mean	-1.2698598707955229
wavelet-HLL	firstorder	Median	0.9392650311793144
wavelet-HLL	firstorder	Minimum	-203.1973886266574
wavelet-HLL	firstorder	Range	340.9796098429239
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	16.962859241338194
wavelet-HLL	firstorder	RootMeanSquared	49.86469718632322
wavelet-HLL	firstorder	Skewness	-1.0161073953452058
wavelet-HLL	firstorder	TotalEnergy	1213406.1564360508
wavelet-HLL	firstorder	Uniformity	0.19362234614350987
wavelet-HLL	firstorder	Variance	2484.8754813922537
wavelet-HLL	glcm	Autocorrelation	92.42287483027961
wavelet-HLL	glcm	ClusterProminence	612.6557582366581
wavelet-HLL	glcm	ClusterShade	-27.78972955652995
wavelet-HLL	glcm	ClusterTendency	10.50115547042915
wavelet-HLL	glcm	Contrast	6.7605627328379345
wavelet-HLL	glcm	Correlation	0.19877113250260528
wavelet-HLL	glcm	DifferenceAverage	1.7298673426841493
wavelet-HLL	glcm	DifferenceEntropy	2.4029517316489515
wavelet-HLL	glcm	DifferenceVariance	3.4891269270738707
wavelet-HLL	glcm	Id	0.5287959633980819
wavelet-HLL	glcm	Idm	0.47620970736931595
wavelet-HLL	glcm	Idmn	0.9743815208131649
wavelet-HLL	glcm	Idn	0.9067194465677956
wavelet-HLL	glcm	Imc1	-0.1554424623676847
wavelet-HLL	glcm	Imc2	0.7294634193508359
wavelet-HLL	glcm	InverseVariance	0.4134018967396299
