Image type	Feature Class	Feature Name	ROI_segment_Mass
original	firstorder	InterquartileRange	183.0
original	firstorder	Kurtosis	2.7464651835636893
original	firstorder	Maximum	858.0
original	firstorder	MeanAbsoluteDeviation	108.7038341273926
original	firstorder	Mean	409.18301713096383
original	firstorder	Median	421.0
original	firstorder	Minimum	3.0
original	firstorder	Range	855.0
original	firstorder	RobustMeanAbsoluteDeviation	75.78890217551607
original	firstorder	RootMeanSquared	431.29525005422954
original	firstorder	Skewness	-0.10929139713679725
original	firstorder	TotalEnergy	9294827137.0
original	firstorder	Uniformity	0.05282515856577924
original	firstorder	Variance	18584.851210941753
original	glcm	Autocorrelation	336.9086535215803
original	glcm	ClusterProminence	28517.480504252308
original	glcm	ClusterShade	-150.41799467721114
original	glcm	ClusterTendency	97.10310941322433
original	glcm	Contrast	8.227395227284852
original	glcm	Correlation	0.8423453493069128
original	glcm	DifferenceAverage	2.051749003833447
original	glcm	DifferenceEntropy	2.6443372623950996
original	glcm	DifferenceVariance	3.8825781018523218
original	glcm	Id	0.4686420804319875
original	glcm	Idm	0.4010553774862075
original	glcm	Idmn	0.9935195627069652
original	glcm	Idn	0.9471600258394456
original	glcm	Imc1	-0.22970487023723363
original	glcm	Imc2	0.9208508448313872
original	glcm	InverseVariance	0.38517792345104546
original	glcm	JointAverage	17.738713598151904
original	glcm	JointEnergy	0.007559463489041218
original	glcm	JointEntropy	7.7467322864976795
original	glcm	MCC	0.8450073779904168
original	glcm	MaximumProbability	0.021106292134806547
original	glcm	SumAverage	35.4774271963038
original	glcm	SumEntropy	5.312506700798432
original	glcm	SumSquares	26.332626160127294
original	gldm	DependenceEntropy	7.79098181137121
original	gldm	DependenceNonUniformity	5293.193643932116
original	gldm	DependenceNonUniformityNormalized	0.10593166914689635
original	gldm	DependenceVariance	8.740393691860325
original	gldm	GrayLevelNonUniformity	2639.5675232148574
original	gldm	GrayLevelVariance	29.808141469265912
original	gldm	HighGrayLevelEmphasis	314.92915465898176
original	gldm	LargeDependenceEmphasis	34.29498879282741
original	gldm	LargeDependenceHighGrayLevelEmphasis	11917.0856948447
original	gldm	LargeDependenceLowGrayLevelEmphasis	0.15349544290743877
original	gldm	LowGrayLevelEmphasis	0.006118769249850743
original	gldm	SmallDependenceEmphasis	0.14407173897531556
original	gldm	SmallDependenceHighGrayLevelEmphasis	36.928843090215175
original	gldm	SmallDependenceLowGrayLevelEmphasis	0.0013034569195214285
original	glrlm	GrayLevelNonUniformity	2161.824723342052
original	glrlm	GrayLevelNonUniformityNormalized	0.05126117926837659
original	glrlm	GrayLevelVariance	30.630753870745938
original	glrlm	HighGrayLevelRunEmphasis	309.98881556407827
original	glrlm	LongRunEmphasis	1.676441507988766
original	glrlm	LongRunHighGrayLevelEmphasis	541.5147514880326
original	glrlm	LongRunLowGrayLevelEmphasis	0.009558924839538362
original	glrlm	LowGrayLevelRunEmphasis	0.006354566507041402
original	glrlm	RunEntropy	5.212329467335762
original	glrlm	RunLengthNonUniformity	31400.33039215211
original	glrlm	RunLengthNonUniformityNormalized	0.7417635651475454
original	glrlm	RunPercentage	0.8440324884849382
original	glrlm	RunVariance	0.25948837709748057
original	glrlm	ShortRunEmphasis	0.8841952390750939
original	glrlm	ShortRunHighGrayLevelEmphasis	270.6768866867347
original	glrlm	ShortRunLowGrayLevelEmphasis	0.005773158211615037
original	glszm	GrayLevelNonUniformity	369.7013654184129
original	glszm	GrayLevelNonUniformityNormalized	0.04997990609955561
original	glszm	GrayLevelVariance	32.847076233767226
original	glszm	HighGrayLevelZoneEmphasis	231.33811004461268
original	glszm	LargeAreaEmphasis	6614.4550493443285
original	glszm	LargeAreaHighGrayLevelEmphasis	2421506.6851426256
original	glszm	LargeAreaLowGrayLevelEmphasis	19.22835601944894
original	glszm	LowGrayLevelZoneEmphasis	0.010252878157358519
original	glszm	SizeZoneNonUniformity	2183.526700013519
original	glszm	SizeZoneNonUniformityNormalized	0.29519084764276315
original	glszm	SmallAreaEmphasis	0.5589296284323052
original	glszm	SmallAreaHighGrayLevelEmphasis	126.63402695480491
original	glszm	SmallAreaLowGrayLevelEmphasis	0.005999373996951359
original	glszm	ZoneEntropy	7.057525143012491
original	glszm	ZonePercentage	0.1480347422350304
original	glszm	ZoneVariance	6568.822713898698
original	ngtdm	Busyness	4.722454467321973
original	ngtdm	Coarseness	0.00032629691641176316
original	ngtdm	Complexity	652.8786601527866
original	ngtdm	Contrast	0.0643587246559728
original	ngtdm	Strength	0.14508819662293498
wavelet-LLH	firstorder	10Percentile	-30.31939652944984
wavelet-LLH	firstorder	90Percentile	22.821455819166346
wavelet-LLH	firstorder	Energy	24901369.586116247
wavelet-LLH	firstorder	Entropy	1.9315374620177175
wavelet-LLH	firstorder	InterquartileRange	25.779373336495023
wavelet-LLH	firstorder	Kurtosis	4.272855109117768
wavelet-LLH	firstorder	Maximum	132.86116589315873
wavelet-LLH	firstorder	MeanAbsoluteDeviation	16.701032476007864
wavelet-LLH	firstorder	Mean	-3.188281154080474
wavelet-LLH	firstorder	Median	-2.6877816937890024
wavelet-LLH	firstorder	Minimum	-121.5130654927326
wavelet-LLH	firstorder	Range	254.37423138589133
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	10.885402307902481
wavelet-LLH	firstorder	RootMeanSquared	22.32367204058699
wavelet-LLH	firstorder	Skewness	-0.04994329986892113
wavelet-LLH	firstorder	TotalEnergy	24901369.586116247
wavelet-LLH	firstorder	Uniformity	0.31818670385165626
wavelet-LLH	firstorder	Variance	488.18119665822076
wavelet-LLH	glcm	Autocorrelation	28.929306294382435
wavelet-LLH	glcm	ClusterProminence	22.955107543936233
wavelet-LLH	glcm	ClusterShade	-0.3624842333560422
wavelet-LLH	glcm	ClusterTendency	2.385131477376154
wavelet-LLH	glcm	Contrast	1.0115302898720686
wavelet-LLH	glcm	Correlation	0.403469011519939
wavelet-LLH	glcm	DifferenceAverage	0.6813340062149955
wavelet-LLH	glcm	DifferenceEntropy	1.4590201681792594
wavelet-LLH	glcm	DifferenceVariance	0.5360432046312396
wavelet-LLH	glcm	Id	0.7058111318348155
wavelet-LLH	glcm	Idm	0.6913303795339215
wavelet-LLH	glcm	Idmn	0.9919369610152626
wavelet-LLH	glcm	Idn	0.9452326289177863
wavelet-LLH	glcm	Imc1	-0.09171257266734305
wavelet-LLH	glcm	Imc2	0.5056930608570518
wavelet-LLH	glcm	InverseVariance	0.46607833310227126
wavelet-LLH	glcm	JointAverage	5.346576652296699
wavelet-LLH	glcm	JointEnergy	0.12067063672731246
wavelet-LLH	glcm	JointEntropy	3.653807499179784
wavelet-LLH	glcm	MCC	0.41396498652246333
wavelet-LLH	glcm	MaximumProbability	0.2153682678861606
wavelet-LLH	glcm	SumAverage	10.693153304593398
wavelet-LLH	glcm	SumEntropy	2.6438223163525914
wavelet-LLH	glcm	SumSquares	0.8491654418120558
wavelet-LLH	gldm	DependenceEntropy	6.1090488485502155
wavelet-LLH	gldm	DependenceNonUniformity	2653.9870717259046
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.05311373422442172
wavelet-LLH	gldm	DependenceVariance	26.47334251013188
wavelet-LLH	gldm	GrayLevelNonUniformity	15899.153218059559
wavelet-LLH	gldm	GrayLevelVariance	0.8711024030723884
wavelet-LLH	gldm	HighGrayLevelEmphasis	29.75828530259366
wavelet-LLH	gldm	LargeDependenceEmphasis	145.2522814601345
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	4238.152217419149
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	5.344395895369901
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.03899110808104333
wavelet-LLH	gldm	SmallDependenceEmphasis	0.03433616272494994
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	1.124674389214264
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.001699947563229448
wavelet-LLH	glrlm	GrayLevelNonUniformity	8848.781449681495
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.28587980651987244
wavelet-LLH	glrlm	GrayLevelVariance	1.0555907649920973
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	30.08108428408408
wavelet-LLH	glrlm	LongRunEmphasis	3.9843534678140307
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	117.44889745603193
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.1501769652885075
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.039969858142669214
wavelet-LLH	glrlm	RunEntropy	3.5797205550994002
wavelet-LLH	glrlm	RunLengthNonUniformity	14761.220534303256
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.4707751278114687
wavelet-LLH	glrlm	RunPercentage	0.6192855735362941
wavelet-LLH	glrlm	RunVariance	1.2909726063701683
wavelet-LLH	glrlm	ShortRunEmphasis	0.7071260056533349
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	21.508504855664988
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.02881478324643225
wavelet-LLH	glszm	GrayLevelNonUniformity	230.607370659107
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.16343541506669526
wavelet-LLH	glszm	GrayLevelVariance	3.5251092333648595
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	34.83274273564847
wavelet-LLH	glszm	LargeAreaEmphasis	505995.5818568391
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	14927213.576187102
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	17789.413716349063
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.05774136190002866
wavelet-LLH	glszm	SizeZoneNonUniformity	323.0368532955351
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.22894178121582925
wavelet-LLH	glszm	SmallAreaEmphasis	0.48504028459186727
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	16.77528794217408
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.02911044718589035
wavelet-LLH	glszm	ZoneEntropy	5.733477888482619
wavelet-LLH	glszm	ZonePercentage	0.02823807236631444
wavelet-LLH	glszm	ZoneVariance	504741.4883875353
wavelet-LLH	ngtdm	Busyness	72.95926767469501
wavelet-LLH	ngtdm	Coarseness	0.00015923629281283772
wavelet-LLH	ngtdm	Complexity	28.391816598401892
wavelet-LLH	ngtdm	Contrast	0.007999742306782475
wavelet-LLH	ngtdm	Strength	0.00981706550042036
wavelet-LHL	firstorder	10Percentile	-82.71719662153619
wavelet-LHL	firstorder	90Percentile	65.46118522813869
wavelet-LHL	firstorder	Energy	201424405.8780398
wavelet-LHL	firstorder	Entropy	3.3522111479664884
wavelet-LHL	firstorder	InterquartileRange	73.32438618995958
wavelet-LHL	firstorder	Kurtosis	4.882453444908016
wavelet-LHL	firstorder	Maximum	401.1125289748413
wavelet-LHL	firstorder	MeanAbsoluteDeviation	47.37919608022784
wavelet-LHL	firstorder	Mean	-6.178892258721763
wavelet-LHL	firstorder	Median	-4.257599134789764
wavelet-LHL	firstorder	Minimum	-420.52437591465645
wavelet-LHL	firstorder	Range	821.6369048894978
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	30.77146441054975
wavelet-LHL	firstorder	RootMeanSquared	63.490692239740845
wavelet-LHL	firstorder	Skewness	-0.131407555000318
wavelet-LHL	firstorder	TotalEnergy	201424405.8780398
wavelet-LHL	firstorder	Uniformity	0.12291238390648788
wavelet-LHL	firstorder	Variance	3992.8892915365964
wavelet-LHL	glcm	Autocorrelation	296.9575018473769
wavelet-LHL	glcm	ClusterProminence	1105.218809683528
wavelet-LHL	glcm	ClusterShade	-12.088833098090454
wavelet-LHL	glcm	ClusterTendency	14.360115654926789
wavelet-LHL	glcm	Contrast	10.454197487397416
wavelet-LHL	glcm	Correlation	0.15168308423059765
wavelet-LHL	glcm	DifferenceAverage	2.3282160876543556
wavelet-LHL	glcm	DifferenceEntropy	2.748022948493748
wavelet-LHL	glcm	DifferenceVariance	4.6216072051342145
wavelet-LHL	glcm	Id	0.4413688605108701
wavelet-LHL	glcm	Idm	0.3678578255431199
wavelet-LHL	glcm	Idmn	0.9913799096553354
wavelet-LHL	glcm	Idn	0.9391481340157776
wavelet-LHL	glcm	Imc1	-0.05988071268077325
wavelet-LHL	glcm	Imc2	0.42809311651710613
wavelet-LHL	glcm	InverseVariance	0.35711638922897304
wavelet-LHL	glcm	JointAverage	17.204087353154026
wavelet-LHL	glcm	JointEnergy	0.018897439109235567
wavelet-LHL	glcm	JointEntropy	6.446898191821921
wavelet-LHL	glcm	MCC	0.37190437621593486
wavelet-LHL	glcm	MaximumProbability	0.04110622145692056
wavelet-LHL	glcm	SumAverage	34.40817470630806
wavelet-LHL	glcm	SumEntropy	3.888313422304624
wavelet-LHL	glcm	SumSquares	6.203578285581055
wavelet-LHL	gldm	DependenceEntropy	6.449102237746894
wavelet-LHL	gldm	DependenceNonUniformity	5816.1839177073325
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.11639817318498505
wavelet-LHL	gldm	DependenceVariance	7.338234412707451
wavelet-LHL	gldm	GrayLevelNonUniformity	6141.685999039385
wavelet-LHL	gldm	GrayLevelVariance	6.474711317244318
wavelet-LHL	gldm	HighGrayLevelEmphasis	304.0917587255844
wavelet-LHL	gldm	LargeDependenceEmphasis	28.777017291066283
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	8728.696505763688
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	0.09872943516356227
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.0036749600492095285
wavelet-LHL	gldm	SmallDependenceEmphasis	0.16406099368130767
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	51.25008940480298
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.000677085464709705
wavelet-LHL	glrlm	GrayLevelNonUniformity	5026.083174680747
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.11691225821972108
wavelet-LHL	glrlm	GrayLevelVariance	6.981001505123239
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	304.32012295564914
wavelet-LHL	glrlm	LongRunEmphasis	1.6060890764951512
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	488.0093411268748
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.005809763647822276
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.003707413303469986
wavelet-LHL	glrlm	RunEntropy	4.059955773510908
wavelet-LHL	glrlm	RunLengthNonUniformity	33214.82769872498
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.7667366514695323
wavelet-LHL	glrlm	RunPercentage	0.8603767949949505
wavelet-LHL	glrlm	RunVariance	0.23027131651560004
wavelet-LHL	glrlm	ShortRunEmphasis	0.8955743923237447
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	272.7355465253752
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.0033420477791795255
wavelet-LHL	glszm	GrayLevelNonUniformity	649.5393778188967
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.07511730979749008
wavelet-LHL	glszm	GrayLevelVariance	15.336434641049935
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	314.0900890482248
wavelet-LHL	glszm	LargeAreaEmphasis	16147.816121198104
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	4874617.604834046
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	54.05568919945898
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.004229494724566206
wavelet-LHL	glszm	SizeZoneNonUniformity	2674.1890829189315
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.3092620657937934
wavelet-LHL	glszm	SmallAreaEmphasis	0.5704740145454323
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	181.7946619161453
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.002499122558977541
wavelet-LHL	glszm	ZoneEntropy	6.380021993294106
wavelet-LHL	glszm	ZonePercentage	0.17305075248158822
wavelet-LHL	glszm	ZoneVariance	16114.423307398765
wavelet-LHL	ngtdm	Busyness	8.085752335138647
wavelet-LHL	ngtdm	Coarseness	0.00013529479555367222
wavelet-LHL	ngtdm	Complexity	931.7716032664409
wavelet-LHL	ngtdm	Contrast	0.020014560697382465
wavelet-LHL	ngtdm	Strength	0.08066110850484133
wavelet-LHH	firstorder	10Percentile	-13.906406236064297
wavelet-LHH	firstorder	90Percentile	14.269892832578114
wavelet-LHH	firstorder	Energy	7008061.758762492
wavelet-LHH	firstorder	Entropy	1.2614004257290554
wavelet-LHH	firstorder	InterquartileRange	14.319767236023768
wavelet-LHH	firstorder	Kurtosis	4.5604676009619745
wavelet-LHH	firstorder	Maximum	70.46366279787257
wavelet-LHH	firstorder	MeanAbsoluteDeviation	9.014540808332388
wavelet-LHH	firstorder	Mean	0.1183445002104062
wavelet-LHH	firstorder	Median	0.07632040549326918
wavelet-LHH	firstorder	Minimum	-74.69459438228537
wavelet-LHH	firstorder	Range	145.15825718015793
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	5.980506581971362
wavelet-LHH	firstorder	RootMeanSquared	11.842761325492035
wavelet-LHH	firstorder	Skewness	-0.03471143574662123
wavelet-LHH	firstorder	TotalEnergy	7008061.758762492
wavelet-LHH	firstorder	Uniformity	0.45956053885373604
wavelet-LHH	firstorder	Variance	140.23699039183987
wavelet-LHH	glcm	Autocorrelation	12.294217783002237
wavelet-LHH	glcm	ClusterProminence	1.498624918680648
wavelet-LHH	glcm	ClusterShade	-0.00032156320188562283
wavelet-LHH	glcm	ClusterTendency	0.6733998007188735
wavelet-LHH	glcm	Contrast	0.6595701457247807
wavelet-LHH	glcm	Correlation	0.009491301859872955
wavelet-LHH	glcm	DifferenceAverage	0.5683045265861156
wavelet-LHH	glcm	DifferenceEntropy	1.1873953009756435
wavelet-LHH	glcm	DifferenceVariance	0.3271562190517666
wavelet-LHH	glcm	Id	0.7298445426977913
wavelet-LHH	glcm	Idm	0.724907234396621
wavelet-LHH	glcm	Idmn	0.9826432424988876
wavelet-LHH	glcm	Idn	0.9203832412163169
wavelet-LHH	glcm	Imc1	-0.030424012442926234
wavelet-LHH	glcm	Imc2	0.22857480181223935
wavelet-LHH	glcm	InverseVariance	0.49944333077548575
wavelet-LHH	glcm	JointAverage	3.5058178431077627
wavelet-LHH	glcm	JointEnergy	0.2223244336271864
wavelet-LHH	glcm	JointEntropy	2.454444277002122
wavelet-LHH	glcm	MCC	0.19241361245754232
wavelet-LHH	glcm	MaximumProbability	0.2634104961073075
wavelet-LHH	glcm	SumAverage	7.011635686215526
wavelet-LHH	glcm	SumEntropy	1.726336695492169
wavelet-LHH	glcm	SumSquares	0.3332424866109135
wavelet-LHH	gldm	DependenceEntropy	5.135152533917259
wavelet-LHH	gldm	DependenceNonUniformity	3520.347502401537
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.0704520393532168
wavelet-LHH	gldm	DependenceVariance	16.90295960243887
wavelet-LHH	gldm	GrayLevelNonUniformity	22963.321005443482
wavelet-LHH	gldm	GrayLevelVariance	0.34032305170986665
wavelet-LHH	gldm	HighGrayLevelEmphasis	12.617235030419469
wavelet-LHH	gldm	LargeDependenceEmphasis	146.062399935959
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	1834.2174991994877
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	12.655627979684777
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.08967111173373181
wavelet-LHH	gldm	SmallDependenceEmphasis	0.02801836239775424
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.37953706415763083
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.0034604448975341603
wavelet-LHH	glrlm	GrayLevelNonUniformity	13193.744421495909
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.4386551612421948
wavelet-LHH	glrlm	GrayLevelVariance	0.3907036522791085
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	12.657991775367002
wavelet-LHH	glrlm	LongRunEmphasis	4.252132543031441
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	53.4614858592492
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.3743078039223897
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.09146360335023435
wavelet-LHH	glrlm	RunEntropy	2.9410102002801035
wavelet-LHH	glrlm	RunLengthNonUniformity	13576.13969502544
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.44134930539807027
wavelet-LHH	glrlm	RunPercentage	0.6013525579447769
wavelet-LHH	glrlm	RunVariance	1.2863335471680368
wavelet-LHH	glrlm	ShortRunEmphasis	0.673507035654384
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	8.554539839866932
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.06292886073890802
wavelet-LHH	glszm	GrayLevelNonUniformity	318.81042654028437
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.3021899777633027
wavelet-LHH	glszm	GrayLevelVariance	2.018579995956964
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	14.351658767772513
wavelet-LHH	glszm	LargeAreaEmphasis	1061221.1772511848
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	13301246.942180095
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	91871.07495365982
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.1500479199578726
wavelet-LHH	glszm	SizeZoneNonUniformity	340.72322274881515
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.3229604007097774
wavelet-LHH	glszm	SmallAreaEmphasis	0.5825186912250658
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	8.348875801204478
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.08861401300282241
wavelet-LHH	glszm	ZoneEntropy	4.219300736074367
wavelet-LHH	glszm	ZonePercentage	0.02111351264809478
wavelet-LHH	glszm	ZoneVariance	1058977.920339615
wavelet-LHH	ngtdm	Busyness	408.8486446523734
wavelet-LHH	ngtdm	Coarseness	8.75839365767853e-05
wavelet-LHH	ngtdm	Complexity	8.733269931297517
wavelet-LHH	ngtdm	Contrast	0.012202253551493129
wavelet-LHH	ngtdm	Strength	0.0014543458579857676
wavelet-HLL	firstorder	10Percentile	-70.60972158056248
wavelet-HLL	firstorder	90Percentile	69.15847274325152
wavelet-HLL	firstorder	Energy	191337242.21882603
wavelet-HLL	firstorder	Entropy	3.2941959497791253
wavelet-HLL	firstorder	InterquartileRange	67.46129955326198
wavelet-HLL	firstorder	Kurtosis	5.87915936979505
wavelet-HLL	firstorder	Maximum	390.82496371713944
wavelet-HLL	firstorder	MeanAbsoluteDeviation	45.15423538360866
wavelet-HLL	firstorder	Mean	-0.7402722868444158
wavelet-HLL	firstorder	Median	-0.5240442835630497
wavelet-HLL	firstorder	Minimum	-422.175725231592
wavelet-HLL	firstorder	Range	813.0006889487315
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	28.49647129603827
wavelet-HLL	firstorder	RootMeanSquared	61.88049393399676
wavelet-HLL	firstorder	Skewness	-0.07175544607125538
wavelet-HLL	firstorder	TotalEnergy	191337242.21882603
wavelet-HLL	firstorder	Uniformity	0.1310245954144562
wavelet-HLL	firstorder	Variance	3828.6475264567416
wavelet-HLL	glcm	Autocorrelation	305.63118810719664
wavelet-HLL	glcm	ClusterProminence	1252.4394844826236
wavelet-HLL	glcm	ClusterShade	-0.8731637700143308
wavelet-HLL	glcm	ClusterTendency	13.911591647659822
wavelet-HLL	glcm	Contrast	9.720313937668164
wavelet-HLL	glcm	Correlation	0.17395527821025614
wavelet-HLL	glcm	DifferenceAverage	2.1852204209808974
wavelet-HLL	glcm	DifferenceEntropy	2.6855173539343857
wavelet-HLL	glcm	DifferenceVariance	4.595252266536268
wavelet-HLL	glcm	Id	0.4597781050067565
wavelet-HLL	glcm	Idm	0.3904833163725019
wavelet-HLL	glcm	Idmn	0.991565386776075
wavelet-HLL	glcm	Idn	0.9412302457042787
wavelet-HLL	glcm	Imc1	-0.06338763713057528
wavelet-HLL	glcm	Imc2	0.4476255638230322
wavelet-HLL	glcm	InverseVariance	0.3727083671772029
