Image type	Feature Class	Feature Name	ROI_50_segment_Mass
original	firstorder	InterquartileRange	75.0
original	firstorder	Kurtosis	4.41389050970562
original	firstorder	Maximum	327.0
original	firstorder	MeanAbsoluteDeviation	45.92585217159131
original	firstorder	Mean	98.27712264150944
original	firstorder	Median	83.5
original	firstorder	Minimum	10.0
original	firstorder	Range	317.0
original	firstorder	RobustMeanAbsoluteDeviation	31.90310957583755
original	firstorder	RootMeanSquared	114.26153899039181
original	firstorder	Skewness	1.1822681080648487
original	firstorder	TotalEnergy	11071233.0
original	firstorder	Uniformity	0.14712753648985408
original	firstorder	Variance	3397.306457758544
original	glcm	Autocorrelation	23.38156607900398
original	glcm	ClusterProminence	1444.8460686185545
original	glcm	ClusterShade	88.3266780040874
original	glcm	ClusterTendency	17.798246079900284
original	glcm	Contrast	2.407002690180753
original	glcm	Correlation	0.7589773477087469
original	glcm	DifferenceAverage	1.1049331163240916
original	glcm	DifferenceEntropy	1.9288298474463106
original	glcm	DifferenceVariance	1.138828159635862
original	glcm	Id	0.6050184424930974
original	glcm	Idm	0.5676206556510653
original	glcm	Idmn	0.9882938786226133
original	glcm	Idn	0.9313406099762921
original	glcm	Imc1	-0.22843836677042023
original	glcm	Imc2	0.8481405477003905
original	glcm	InverseVariance	0.45734716910151224
original	glcm	JointAverage	4.419447883011963
original	glcm	JointEnergy	0.03963369321811583
original	glcm	JointEntropy	5.315476340747188
original	glcm	MCC	0.8425159873814025
original	glcm	MaximumProbability	0.09864464301606292
original	glcm	SumAverage	8.838895766023926
original	glcm	SumEntropy	3.8509968730116975
original	glcm	SumSquares	5.05131219252026
original	gldm	DependenceEntropy	6.47462556328995
original	gldm	DependenceNonUniformity	69.72169811320755
original	gldm	DependenceNonUniformityNormalized	0.0822189836240655
original	gldm	DependenceVariance	14.157996618013527
original	gldm	GrayLevelNonUniformity	124.76415094339623
original	gldm	GrayLevelVariance	5.52548588243147
original	gldm	HighGrayLevelEmphasis	25.30070754716981
original	gldm	LargeDependenceEmphasis	56.346698113207545
original	gldm	LargeDependenceHighGrayLevelEmphasis	901.7323113207547
original	gldm	LargeDependenceLowGrayLevelEmphasis	7.530644371098306
original	gldm	LowGrayLevelEmphasis	0.11328139382182774
original	gldm	SmallDependenceEmphasis	0.09504396822545312
original	gldm	SmallDependenceHighGrayLevelEmphasis	3.4849613877143515
original	gldm	SmallDependenceLowGrayLevelEmphasis	0.011827688288794073
original	glrlm	GrayLevelNonUniformity	92.38823132888115
original	glrlm	GrayLevelNonUniformityNormalized	0.1379611929956966
original	glrlm	GrayLevelVariance	5.7972568971392215
original	glrlm	HighGrayLevelRunEmphasis	27.07869505155597
original	glrlm	LongRunEmphasis	2.0273724502192607
original	glrlm	LongRunHighGrayLevelEmphasis	45.436339155817
original	glrlm	LongRunLowGrayLevelEmphasis	0.24148722354499663
original	glrlm	LowGrayLevelRunEmphasis	0.1101848630963789
original	glrlm	RunEntropy	3.980635070011169
original	glrlm	RunLengthNonUniformity	445.6008573054702
original	glrlm	RunLengthNonUniformityNormalized	0.6586519740947274
original	glrlm	RunPercentage	0.7886429608127722
original	glrlm	RunVariance	0.3763563723198361
original	glrlm	ShortRunEmphasis	0.8355762444443476
original	glrlm	ShortRunHighGrayLevelEmphasis	23.753635470056313
original	glrlm	ShortRunLowGrayLevelEmphasis	0.09052999244724244
original	glszm	GrayLevelNonUniformity	9.733333333333333
original	glszm	GrayLevelNonUniformityNormalized	0.10814814814814815
original	glszm	GrayLevelVariance	7.825802469135802
original	glszm	HighGrayLevelZoneEmphasis	39.81111111111111
original	glszm	LargeAreaEmphasis	445.3777777777778
original	glszm	LargeAreaHighGrayLevelEmphasis	7228.7444444444445
original	glszm	LargeAreaLowGrayLevelEmphasis	48.19239350413663
original	glszm	LowGrayLevelZoneEmphasis	0.11658859917943426
original	glszm	SizeZoneNonUniformity	16.77777777777778
original	glszm	SizeZoneNonUniformityNormalized	0.18641975308641975
original	glszm	SmallAreaEmphasis	0.4243931205216963
original	glszm	SmallAreaHighGrayLevelEmphasis	17.40768652415793
original	glszm	SmallAreaLowGrayLevelEmphasis	0.061455728485717266
original	glszm	ZoneEntropy	5.458589557888647
original	glszm	ZonePercentage	0.10613207547169812
original	glszm	ZoneVariance	356.5995061728396
original	ngtdm	Busyness	1.4602403989975719
original	ngtdm	Coarseness	0.012741372970441131
original	ngtdm	Complexity	69.14796040967403
original	ngtdm	Contrast	0.044168046626945755
original	ngtdm	Strength	1.4115535068822516
wavelet-LLH	firstorder	10Percentile	-19.258220216785766
wavelet-LLH	firstorder	90Percentile	19.786156128131644
wavelet-LLH	firstorder	Energy	208112.61581863655
wavelet-LLH	firstorder	Entropy	1.507512813802626
wavelet-LLH	firstorder	InterquartileRange	17.780689719335257
wavelet-LLH	firstorder	Kurtosis	3.5929143087159185
wavelet-LLH	firstorder	Maximum	54.004415014661504
wavelet-LLH	firstorder	MeanAbsoluteDeviation	11.822477408526538
wavelet-LLH	firstorder	Mean	1.4442112918350611
wavelet-LLH	firstorder	Median	2.767325795876491
wavelet-LLH	firstorder	Minimum	-48.37043368328795
wavelet-LLH	firstorder	Range	102.37484869794946
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	7.590541157449674
wavelet-LLH	firstorder	RootMeanSquared	15.665753111192739
wavelet-LLH	firstorder	Skewness	-0.4156049337247861
wavelet-LLH	firstorder	TotalEnergy	208112.61581863655
wavelet-LLH	firstorder	Uniformity	0.41353406461374154
wavelet-LLH	firstorder	Variance	243.33007428538107
wavelet-LLH	glcm	Autocorrelation	6.84828716046644
wavelet-LLH	glcm	ClusterProminence	6.077604889332576
wavelet-LLH	glcm	ClusterShade	-0.49553316498635763
wavelet-LLH	glcm	ClusterTendency	1.353828567212656
wavelet-LLH	glcm	Contrast	0.6820637412883254
wavelet-LLH	glcm	Correlation	0.3308092370246581
wavelet-LLH	glcm	DifferenceAverage	0.5416226015356801
wavelet-LLH	glcm	DifferenceEntropy	1.2600967363655693
wavelet-LLH	glcm	DifferenceVariance	0.37825085629110516
wavelet-LLH	glcm	Id	0.7517806544202847
wavelet-LLH	glcm	Idm	0.7432328132074244
wavelet-LLH	glcm	Idmn	0.9749942051399054
wavelet-LLH	glcm	Idn	0.9130151958259746
wavelet-LLH	glcm	Imc1	-0.08472246835415836
wavelet-LLH	glcm	Imc2	0.42923933094974526
wavelet-LLH	glcm	InverseVariance	0.42643289560454534
wavelet-LLH	glcm	JointAverage	2.5846121813528615
wavelet-LLH	glcm	JointEnergy	0.18719980016731524
wavelet-LLH	glcm	JointEntropy	2.943219578789884
wavelet-LLH	glcm	MCC	0.3729523257750216
wavelet-LLH	glcm	MaximumProbability	0.3341089563838945
wavelet-LLH	glcm	SumAverage	5.169224362705723
wavelet-LLH	glcm	SumEntropy	2.2033553250384736
wavelet-LLH	glcm	SumSquares	0.5089730771252454
wavelet-LLH	gldm	DependenceEntropy	5.533085587958467
wavelet-LLH	gldm	DependenceNonUniformity	50.70754716981132
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.05979663581345675
wavelet-LLH	gldm	DependenceVariance	23.236650053399785
wavelet-LLH	gldm	GrayLevelNonUniformity	350.6768867924528
wavelet-LLH	gldm	GrayLevelVariance	0.4929634656461374
wavelet-LLH	gldm	HighGrayLevelEmphasis	7.089622641509434
wavelet-LLH	gldm	LargeDependenceEmphasis	120.24056603773585
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	902.7429245283018
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	20.85470780922432
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.21832023060796646
wavelet-LLH	gldm	SmallDependenceEmphasis	0.042467470251680024
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.2954731442397687
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.012995612392937402
wavelet-LLH	glrlm	GrayLevelNonUniformity	212.82285026089644
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.38016752702381135
wavelet-LLH	glrlm	GrayLevelVariance	0.5610854262118674
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	6.98881436363715
wavelet-LLH	glrlm	LongRunEmphasis	3.2123003675877797
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	23.413339728129497
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.6341757583058887
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.23331899892119828
wavelet-LLH	glrlm	RunEntropy	2.9593476766956117
wavelet-LLH	glrlm	RunLengthNonUniformity	282.1618456709423
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.4945171670979696
wavelet-LLH	glrlm	RunPercentage	0.6596516690856313
wavelet-LLH	glrlm	RunVariance	0.8057610910197243
wavelet-LLH	glrlm	ShortRunEmphasis	0.7208030591274739
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	5.0094694765355445
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.17655977572227366
wavelet-LLH	glszm	GrayLevelNonUniformity	9.486486486486486
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.25639152666179693
wavelet-LLH	glszm	GrayLevelVariance	1.3265157048940832
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	7.243243243243243
wavelet-LLH	glszm	LargeAreaEmphasis	7239.027027027027
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	55477.35135135135
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	1093.3053753753752
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.36369369369369364
wavelet-LLH	glszm	SizeZoneNonUniformity	7.864864864864865
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.21256391526661797
wavelet-LLH	glszm	SmallAreaEmphasis	0.448312929869251
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	3.0015947207963314
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.15782459519067443
wavelet-LLH	glszm	ZoneEntropy	4.168120257170002
wavelet-LLH	glszm	ZonePercentage	0.04363207547169811
wavelet-LLH	glszm	ZoneVariance	6713.750182615047
wavelet-LLH	ngtdm	Busyness	7.863401717390389
wavelet-LLH	ngtdm	Coarseness	0.008333954266730687
wavelet-LLH	ngtdm	Complexity	4.475619463257136
wavelet-LLH	ngtdm	Contrast	0.02094303549257223
wavelet-LLH	ngtdm	Strength	0.07436896338231429
wavelet-LHL	firstorder	10Percentile	-30.66527036568359
wavelet-LHL	firstorder	90Percentile	31.873258002746997
wavelet-LHL	firstorder	Energy	613458.0332305641
wavelet-LHL	firstorder	Entropy	2.157873556113644
wavelet-LHL	firstorder	InterquartileRange	30.971839755192097
wavelet-LHL	firstorder	Kurtosis	5.004791970004103
wavelet-LHL	firstorder	Maximum	129.9175986194943
wavelet-LHL	firstorder	MeanAbsoluteDeviation	20.172290198826737
wavelet-LHL	firstorder	Mean	1.096586260241646
wavelet-LHL	firstorder	Median	2.498806788047389
wavelet-LHL	firstorder	Minimum	-113.91934703511643
wavelet-LHL	firstorder	Range	243.83694565461073
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	13.153739196408328
wavelet-LHL	firstorder	RootMeanSquared	26.896421546688597
wavelet-LHL	firstorder	Skewness	-0.104638735720517
wavelet-LHL	firstorder	TotalEnergy	613458.0332305641
wavelet-LHL	firstorder	Uniformity	0.2784520736917052
wavelet-LHL	firstorder	Variance	722.2149905910238
wavelet-LHL	glcm	Autocorrelation	30.938115613751286
wavelet-LHL	glcm	ClusterProminence	34.6098525187902
wavelet-LHL	glcm	ClusterShade	-0.3699129219229015
wavelet-LHL	glcm	ClusterTendency	2.5966818172750923
wavelet-LHL	glcm	Contrast	2.157076616467367
wavelet-LHL	glcm	Correlation	0.0926242584505977
wavelet-LHL	glcm	DifferenceAverage	1.0559652217726305
wavelet-LHL	glcm	DifferenceEntropy	1.8338291682024581
wavelet-LHL	glcm	DifferenceVariance	0.9976170227155919
wavelet-LHL	glcm	Id	0.6067429588788307
wavelet-LHL	glcm	Idm	0.5726821948210208
wavelet-LHL	glcm	Idmn	0.9834353975993545
wavelet-LHL	glcm	Idn	0.9183994471930064
wavelet-LHL	glcm	Imc1	-0.06437464864516076
wavelet-LHL	glcm	Imc2	0.43982801595419063
wavelet-LHL	glcm	InverseVariance	0.4877957484552751
wavelet-LHL	glcm	JointAverage	5.5522744969404085
wavelet-LHL	glcm	JointEnergy	0.08915641696588078
wavelet-LHL	glcm	JointEntropy	4.1095819026702465
wavelet-LHL	glcm	MCC	0.359154159823779
wavelet-LHL	glcm	MaximumProbability	0.16972532647515373
wavelet-LHL	glcm	SumAverage	11.104548993880817
wavelet-LHL	glcm	SumEntropy	2.653204998365673
wavelet-LHL	glcm	SumSquares	1.1884396084356144
wavelet-LHL	gldm	DependenceEntropy	5.489120843977747
wavelet-LHL	gldm	DependenceNonUniformity	70.15330188679245
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.08272795033819864
wavelet-LHL	gldm	DependenceVariance	13.341736383054469
wavelet-LHL	gldm	GrayLevelNonUniformity	236.12735849056602
wavelet-LHL	gldm	GrayLevelVariance	1.2438590245639016
wavelet-LHL	gldm	HighGrayLevelEmphasis	31.910377358490567
wavelet-LHL	gldm	LargeDependenceEmphasis	52.87735849056604
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	1710.9457547169811
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	1.7403237102291855
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.03927618410395559
wavelet-LHL	gldm	SmallDependenceEmphasis	0.11334034579902792
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	3.5996961563878207
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.007055103160039631
wavelet-LHL	glrlm	GrayLevelNonUniformity	172.06809994225748
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.25452901309066944
wavelet-LHL	glrlm	GrayLevelVariance	1.4168413739401302
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	31.83484736327659
wavelet-LHL	glrlm	LongRunEmphasis	1.982172987174601
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	63.52994760397632
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.07371607895693875
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.04069054083820097
wavelet-LHL	glrlm	RunEntropy	3.1070839472215708
wavelet-LHL	glrlm	RunLengthNonUniformity	457.5337597413773
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.6710813452917466
wavelet-LHL	glrlm	RunPercentage	0.7966255442670538
wavelet-LHL	glrlm	RunVariance	0.367761375292405
wavelet-LHL	glrlm	ShortRunEmphasis	0.842957886728324
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	26.798734853385824
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.035292898241295674
wavelet-LHL	glszm	GrayLevelNonUniformity	17.633663366336634
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.17459072639937262
wavelet-LHL	glszm	GrayLevelVariance	3.8733457504166253
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	31.099009900990097
wavelet-LHL	glszm	LargeAreaEmphasis	1307.881188118812
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	43640.792079207924
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	40.441081470263086
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.06547931438423166
wavelet-LHL	glszm	SizeZoneNonUniformity	28.386138613861387
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.2810508773649642
wavelet-LHL	glszm	SmallAreaEmphasis	0.5361432530005399
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	17.02314329373059
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.04216647606157109
wavelet-LHL	glszm	ZoneEntropy	4.876012624265796
wavelet-LHL	glszm	ZonePercentage	0.11910377358490566
wavelet-LHL	glszm	ZoneVariance	1237.3877070875405
wavelet-LHL	ngtdm	Busyness	1.6084543627475836
wavelet-LHL	ngtdm	Coarseness	0.007236387015164203
wavelet-LHL	ngtdm	Complexity	44.13579956995566
wavelet-LHL	ngtdm	Contrast	0.018569352688052886
wavelet-LHL	ngtdm	Strength	0.3620180206548111
wavelet-LHH	firstorder	10Percentile	-8.580422635827071
wavelet-LHH	firstorder	90Percentile	8.781265286728212
wavelet-LHH	firstorder	Energy	44439.04446422111
wavelet-LHH	firstorder	Entropy	1.0328794261717886
wavelet-LHH	firstorder	InterquartileRange	8.685496830824288
wavelet-LHH	firstorder	Kurtosis	4.207688005220638
wavelet-LHH	firstorder	Maximum	26.845325336656746
wavelet-LHH	firstorder	MeanAbsoluteDeviation	5.424402221944844
wavelet-LHH	firstorder	Mean	-0.0434104873123541
wavelet-LHH	firstorder	Median	-0.33928863446618157
wavelet-LHH	firstorder	Minimum	-28.778978280371145
wavelet-LHH	firstorder	Range	55.62430361702789
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	3.498378346818169
wavelet-LHH	firstorder	RootMeanSquared	7.239097565739701
wavelet-LHH	firstorder	Skewness	0.017417846651617955
wavelet-LHH	firstorder	TotalEnergy	44439.04446422111
wavelet-LHH	firstorder	Uniformity	0.49698235582057676
wavelet-LHH	firstorder	Variance	52.40264909588978
wavelet-LHH	glcm	Autocorrelation	6.170354747719729
wavelet-LHH	glcm	ClusterProminence	0.5942427402449554
wavelet-LHH	glcm	ClusterShade	0.013328167328481248
wavelet-LHH	glcm	ClusterTendency	0.534875874294918
wavelet-LHH	glcm	Contrast	0.5011398578511657
wavelet-LHH	glcm	Correlation	0.032582008558271765
wavelet-LHH	glcm	DifferenceAverage	0.4924020082847873
wavelet-LHH	glcm	DifferenceEntropy	1.0214852924233648
wavelet-LHH	glcm	DifferenceVariance	0.2540298179228307
wavelet-LHH	glcm	Id	0.7552553041186693
wavelet-LHH	glcm	Idm	0.7546727808142442
wavelet-LHH	glcm	Idmn	0.9706753821775733
wavelet-LHH	glcm	Idn	0.901810859995255
wavelet-LHH	glcm	Imc1	-0.018456551140568492
wavelet-LHH	glcm	Imc2	0.15933446167674525
wavelet-LHH	glcm	InverseVariance	0.48475638991420616
wavelet-LHH	glcm	JointAverage	2.4823025334644933
wavelet-LHH	glcm	JointEnergy	0.2506707555586578
wavelet-LHH	glcm	JointEntropy	2.064263900942364
wavelet-LHH	glcm	MCC	0.11981099985577104
wavelet-LHH	glcm	MaximumProbability	0.2780092257281093
wavelet-LHH	glcm	SumAverage	4.964605066928986
wavelet-LHH	glcm	SumEntropy	1.5428328448028035
wavelet-LHH	glcm	SumSquares	0.2590039330365209
wavelet-LHH	gldm	DependenceEntropy	5.034922964447994
wavelet-LHH	gldm	DependenceNonUniformity	56.30896226415094
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.06640207814168743
wavelet-LHH	gldm	DependenceVariance	17.36111049305803
wavelet-LHH	gldm	GrayLevelNonUniformity	421.4410377358491
wavelet-LHH	gldm	GrayLevelVariance	0.2567625823246707
wavelet-LHH	gldm	HighGrayLevelEmphasis	6.418632075471698
wavelet-LHH	gldm	LargeDependenceEmphasis	109.18632075471699
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	689.0459905660377
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	20.28997150157233
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.18456007599580715
wavelet-LHH	gldm	SmallDependenceEmphasis	0.033754183487080536
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.21600548436714542
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.007933158674601563
wavelet-LHH	glrlm	GrayLevelNonUniformity	281.2293747308541
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.4949801334791236
wavelet-LHH	glrlm	GrayLevelVariance	0.26049427412272447
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	6.455646998588331
wavelet-LHH	glrlm	LongRunEmphasis	3.048709354060882
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	19.461710276797508
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.5629558234902299
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.18442364780738846
wavelet-LHH	glrlm	RunEntropy	2.3788419574175874
wavelet-LHH	glrlm	RunLengthNonUniformity	295.904449408827
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.5122012320437388
wavelet-LHH	glrlm	RunPercentage	0.6699020319303338
wavelet-LHH	glrlm	RunVariance	0.7316883907168427
wavelet-LHH	glrlm	ShortRunEmphasis	0.7306515052467782
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	4.74087503228319
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.13479146821053456
wavelet-LHH	glszm	GrayLevelNonUniformity	7.105263157894737
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.3739612188365651
wavelet-LHH	glszm	GrayLevelVariance	0.5650969529085872
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	6.684210526315789
wavelet-LHH	glszm	LargeAreaEmphasis	17520.0
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	109917.42105263157
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	3273.4828216374267
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.2532894736842105
wavelet-LHH	glszm	SizeZoneNonUniformity	5.105263157894737
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.26869806094182824
wavelet-LHH	glszm	SmallAreaEmphasis	0.4670181816932601
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	2.7791855769547014
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.16929673233347356
wavelet-LHH	glszm	ZoneEntropy	3.260828171224452
wavelet-LHH	glszm	ZonePercentage	0.02240566037735849
wavelet-LHH	glszm	ZoneVariance	15528.022160664817
wavelet-LHH	ngtdm	Busyness	19.18992507709674
wavelet-LHH	ngtdm	Coarseness	0.004863510307631915
wavelet-LHH	ngtdm	Complexity	3.4145209885791368
wavelet-LHH	ngtdm	Contrast	0.021054579377499546
wavelet-LHH	ngtdm	Strength	0.028897684894000172
wavelet-HLL	firstorder	10Percentile	-60.677041332977204
wavelet-HLL	firstorder	90Percentile	61.22266055006272
wavelet-HLL	firstorder	Energy	1844113.5426828861
wavelet-HLL	firstorder	Entropy	2.9361183465991827
wavelet-HLL	firstorder	InterquartileRange	57.8228388491833
wavelet-HLL	firstorder	Kurtosis	3.5177523540887647
wavelet-HLL	firstorder	Maximum	123.00896011725695
wavelet-HLL	firstorder	MeanAbsoluteDeviation	36.048395049971084
wavelet-HLL	firstorder	Mean	0.42731931742089047
wavelet-HLL	firstorder	Median	1.7628222837531524
wavelet-HLL	firstorder	Minimum	-181.44337019491388
wavelet-HLL	firstorder	Range	304.45233031217083
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	24.14687204415847
wavelet-HLL	firstorder	RootMeanSquared	46.633273491789176
wavelet-HLL	firstorder	Skewness	-0.32796398362306645
wavelet-HLL	firstorder	TotalEnergy	1844113.5426828861
wavelet-HLL	firstorder	Uniformity	0.15541840957636166
wavelet-HLL	firstorder	Variance	2174.479594760966
wavelet-HLL	glcm	Autocorrelation	73.53928249113993
wavelet-HLL	glcm	ClusterProminence	223.01128206111954
wavelet-HLL	glcm	ClusterShade	-7.984496729463098
wavelet-HLL	glcm	ClusterTendency	7.399517824555049
wavelet-HLL	glcm	Contrast	5.748393422481398
wavelet-HLL	glcm	Correlation	0.11549019725208527
wavelet-HLL	glcm	DifferenceAverage	1.7474460790518276
wavelet-HLL	glcm	DifferenceEntropy	2.3313734274738676
wavelet-HLL	glcm	DifferenceVariance	2.353732648481396
wavelet-HLL	glcm	Id	0.5012408408812445
wavelet-HLL	glcm	Idm	0.4418889357880164
wavelet-HLL	glcm	Idmn	0.9699434677315563
wavelet-HLL	glcm	Idn	0.8912689894327882
wavelet-HLL	glcm	Imc1	-0.11784225901830452
wavelet-HLL	glcm	Imc2	0.6275369266647446
wavelet-HLL	glcm	InverseVariance	0.41962923883118103
