Image type	Feature Class	Feature Name	ROI_42_segment_Mass
original	firstorder	InterquartileRange	87.5
original	firstorder	Kurtosis	1.8386701628428768
original	firstorder	Maximum	240.0
original	firstorder	MeanAbsoluteDeviation	45.964285714285715
original	firstorder	Mean	144.03571428571428
original	firstorder	Median	139.5
original	firstorder	Minimum	56.0
original	firstorder	Range	184.0
original	firstorder	RobustMeanAbsoluteDeviation	37.55765595463138
original	firstorder	RootMeanSquared	153.45322693623245
original	firstorder	Skewness	-0.07937747737007605
original	firstorder	TotalEnergy	659341.0
original	firstorder	Uniformity	0.14285714285714285
original	firstorder	Variance	2801.605867346938
original	glcm	Autocorrelation	21.4670458196774
original	glcm	ClusterProminence	241.12891342889256
original	glcm	ClusterShade	-4.332076580604063
original	glcm	ClusterTendency	10.594873212709333
original	glcm	Contrast	3.8912168241115612
original	glcm	Correlation	0.3406727502674966
original	glcm	DifferenceAverage	1.5875827388985284
original	glcm	DifferenceEntropy	1.370070074780765
original	glcm	DifferenceVariance	1.0429047257936093
original	glcm	Id	0.49135619497461597
original	glcm	Idm	0.42752226531638293
original	glcm	Idmn	0.9465123938055034
original	glcm	Idn	0.8466216077619588
original	glcm	Imc1	-0.7115966261721186
original	glcm	Imc2	0.9802072756773288
original	glcm	InverseVariance	0.44127586594691864
original	glcm	JointAverage	4.436598708309234
original	glcm	JointEnergy	0.12669983435107596
original	glcm	JointEntropy	3.2875384519790094
original	glcm	MCC	0.9627567268050344
original	glcm	MaximumProbability	0.16739605423815945
original	glcm	SumAverage	8.873197416618469
original	glcm	SumEntropy	2.2798992959499556
original	glcm	SumSquares	3.621522509205223
original	gldm	DependenceEntropy	4.093069207771883
original	gldm	DependenceNonUniformity	7.642857142857143
original	gldm	DependenceNonUniformityNormalized	0.2729591836734694
original	gldm	DependenceVariance	1.1734693877551021
original	gldm	GrayLevelNonUniformity	4.0
original	gldm	GrayLevelVariance	4.503826530612244
original	gldm	HighGrayLevelEmphasis	23.178571428571427
original	gldm	LargeDependenceEmphasis	7.785714285714286
original	gldm	LargeDependenceHighGrayLevelEmphasis	225.17857142857142
original	gldm	LargeDependenceLowGrayLevelEmphasis	1.2895631377551022
original	gldm	LowGrayLevelEmphasis	0.2019404458211856
original	gldm	SmallDependenceEmphasis	0.2823710317460318
original	gldm	SmallDependenceHighGrayLevelEmphasis	7.205972222222222
original	gldm	SmallDependenceLowGrayLevelEmphasis	0.042815347120991255
original	glrlm	GrayLevelNonUniformity	3.7576271381939397
original	glrlm	GrayLevelNonUniformityNormalized	0.14302294875759142
original	glrlm	GrayLevelVariance	4.436630255419054
original	glrlm	HighGrayLevelRunEmphasis	23.048903694146606
original	glrlm	LongRunEmphasis	1.2496453164469359
original	glrlm	LongRunHighGrayLevelEmphasis	28.68557797353344
original	glrlm	LongRunLowGrayLevelEmphasis	0.27348559671196404
original	glrlm	LowGrayLevelRunEmphasis	0.20106764464844368
original	glrlm	RunEntropy	3.0425998049427134
original	glrlm	RunLengthNonUniformity	23.745066149924448
original	glrlm	RunLengthNonUniformityNormalized	0.8909447154238603
original	glrlm	RunPercentage	0.9395604395604396
original	glrlm	RunVariance	0.07881914026377836
original	glrlm	ShortRunEmphasis	0.9489753105643792
original	glrlm	ShortRunHighGrayLevelEmphasis	21.65112176397601
original	glrlm	ShortRunLowGrayLevelEmphasis	0.194349796308677
original	glszm	GrayLevelNonUniformity	1.5454545454545454
original	glszm	GrayLevelNonUniformityNormalized	0.14049586776859505
original	glszm	GrayLevelVariance	4.247933884297521
original	glszm	HighGrayLevelZoneEmphasis	24.90909090909091
original	glszm	LargeAreaEmphasis	8.545454545454545
original	glszm	LargeAreaHighGrayLevelEmphasis	201.36363636363637
original	glszm	LargeAreaLowGrayLevelEmphasis	1.8993177952999383
original	glszm	LowGrayLevelZoneEmphasis	0.15511917645846218
original	glszm	SizeZoneNonUniformity	2.8181818181818183
original	glszm	SizeZoneNonUniformityNormalized	0.256198347107438
original	glszm	SmallAreaEmphasis	0.43987373737373736
original	glszm	SmallAreaHighGrayLevelEmphasis	13.530454545454544
original	glszm	SmallAreaLowGrayLevelEmphasis	0.03129702996518473
original	glszm	ZoneEntropy	3.4594316186372938
original	glszm	ZonePercentage	0.39285714285714285
original	glszm	ZoneVariance	2.0661157024793386
original	ngtdm	Busyness	0.13259829124931763
original	ngtdm	Coarseness	0.3096247929611581
original	ngtdm	Complexity	19.7852965269802
original	ngtdm	Contrast	0.1386705269753674
original	ngtdm	Strength	6.486253833324366
wavelet-LLH	firstorder	10Percentile	-48.914313334064886
wavelet-LLH	firstorder	90Percentile	15.588648995153973
wavelet-LLH	firstorder	Energy	22771.20817435262
wavelet-LLH	firstorder	Entropy	2.1239467824230576
wavelet-LLH	firstorder	InterquartileRange	36.36108828662681
wavelet-LLH	firstorder	Kurtosis	2.2163926298924723
wavelet-LLH	firstorder	Maximum	34.46606190814739
wavelet-LLH	firstorder	MeanAbsoluteDeviation	20.90918701927479
wavelet-LLH	firstorder	Mean	-13.717742263433923
wavelet-LLH	firstorder	Median	-10.929281368375692
wavelet-LLH	firstorder	Minimum	-57.781829662082174
wavelet-LLH	firstorder	Range	92.24789157022957
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	15.157160241602016
wavelet-LLH	firstorder	RootMeanSquared	28.517668817740134
wavelet-LLH	firstorder	Skewness	-0.060101736548348494
wavelet-LLH	firstorder	TotalEnergy	22771.20817435262
wavelet-LLH	firstorder	Uniformity	0.25255102040816324
wavelet-LLH	firstorder	Variance	625.0809819923068
wavelet-LLH	glcm	Autocorrelation	9.962696806117858
wavelet-LLH	glcm	ClusterProminence	10.088837867327575
wavelet-LLH	glcm	ClusterShade	-0.5148299866954701
wavelet-LLH	glcm	ClusterTendency	1.6966791143105284
wavelet-LLH	glcm	Contrast	1.6265632028789923
wavelet-LLH	glcm	Correlation	0.0026890181128830662
wavelet-LLH	glcm	DifferenceAverage	0.9396022106548421
wavelet-LLH	glcm	DifferenceEntropy	1.2022525761550609
wavelet-LLH	glcm	DifferenceVariance	0.597765816671469
wavelet-LLH	glcm	Id	0.631088672536041
wavelet-LLH	glcm	Idm	0.5988949938949939
wavelet-LLH	glcm	Idmn	0.9447403332657213
wavelet-LLH	glcm	Idn	0.8587841513123469
wavelet-LLH	glcm	Imc1	-0.5109360015651847
wavelet-LLH	glcm	Imc2	0.8629938636736424
wavelet-LLH	glcm	InverseVariance	0.46699092817513876
wavelet-LLH	glcm	JointAverage	3.131890623995887
wavelet-LLH	glcm	JointEnergy	0.1885226306668069
wavelet-LLH	glcm	JointEntropy	2.6870744811315705
wavelet-LLH	glcm	MCC	0.799015198278068
wavelet-LLH	glcm	MaximumProbability	0.27498554077501447
wavelet-LLH	glcm	SumAverage	6.263781247991774
wavelet-LLH	glcm	SumEntropy	1.6628867725951688
wavelet-LLH	glcm	SumSquares	0.8308105792973801
wavelet-LLH	gldm	DependenceEntropy	3.62808527889139
wavelet-LLH	gldm	DependenceNonUniformity	5.857142857142857
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.20918367346938777
wavelet-LLH	gldm	DependenceVariance	4.280612244897958
wavelet-LLH	gldm	GrayLevelNonUniformity	7.071428571428571
wavelet-LLH	gldm	GrayLevelVariance	1.1670918367346936
wavelet-LLH	gldm	HighGrayLevelEmphasis	9.535714285714286
wavelet-LLH	gldm	LargeDependenceEmphasis	19.714285714285715
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	173.96428571428572
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	3.2862301587301586
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.22557539682539682
wavelet-LLH	gldm	SmallDependenceEmphasis	0.1632753786038225
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	1.7911549947359897
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.03238147118966634
wavelet-LLH	glrlm	GrayLevelNonUniformity	6.078896694782983
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.24443117877550796
wavelet-LLH	glrlm	GrayLevelVariance	1.2275953773428652
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	9.637417044741458
wavelet-LLH	glrlm	LongRunEmphasis	1.433180832545381
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	13.447967807616637
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.31176666328874614
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.2297315690114557
wavelet-LLH	glrlm	RunEntropy	2.52351599061435
wavelet-LLH	glrlm	RunLengthNonUniformity	20.026129897601468
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.7958754907956395
wavelet-LLH	glrlm	RunPercentage	0.8873626373626373
wavelet-LLH	glrlm	RunVariance	0.13532640657574785
wavelet-LLH	glrlm	ShortRunEmphasis	0.9072910574499201
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	8.825055744299057
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.2109546027294959
wavelet-LLH	glszm	GrayLevelNonUniformity	1.5714285714285714
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.22448979591836735
wavelet-LLH	glszm	GrayLevelVariance	1.7142857142857142
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	10.714285714285714
wavelet-LLH	glszm	LargeAreaEmphasis	25.142857142857142
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	224.71428571428572
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	4.4494444444444445
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.25373015873015875
wavelet-LLH	glszm	SizeZoneNonUniformity	1.2857142857142858
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.1836734693877551
wavelet-LLH	glszm	SmallAreaEmphasis	0.3484126984126984
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	3.886031746031746
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.06345238095238095
wavelet-LLH	glszm	ZoneEntropy	2.807354922057602
wavelet-LLH	glszm	ZonePercentage	0.25
wavelet-LLH	glszm	ZoneVariance	9.142857142857142
wavelet-LLH	ngtdm	Busyness	0.3643851858925388
wavelet-LLH	ngtdm	Coarseness	0.28250648065848294
wavelet-LLH	ngtdm	Complexity	5.1028378262727
wavelet-LLH	ngtdm	Contrast	0.07445082363882473
wavelet-LLH	ngtdm	Strength	1.7795470243937905
wavelet-LHL	firstorder	10Percentile	-56.496565734104806
wavelet-LHL	firstorder	90Percentile	7.203893434739004
wavelet-LHL	firstorder	Energy	35308.31827088003
wavelet-LHL	firstorder	Entropy	2.091672778582326
wavelet-LHL	firstorder	InterquartileRange	42.77313606030482
wavelet-LHL	firstorder	Kurtosis	1.9709230173530825
wavelet-LHL	firstorder	Maximum	11.816899023312363
wavelet-LHL	firstorder	MeanAbsoluteDeviation	21.328774436726984
wavelet-LHL	firstorder	Mean	-25.319945088501353
wavelet-LHL	firstorder	Median	-25.139051570215592
wavelet-LHL	firstorder	Minimum	-75.71109267833329
wavelet-LHL	firstorder	Range	87.52799170164565
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	16.42885377818777
wavelet-LHL	firstorder	RootMeanSquared	35.51072185716792
wavelet-LHL	firstorder	Skewness	-0.20552242921043795
wavelet-LHL	firstorder	TotalEnergy	35308.31827088003
wavelet-LHL	firstorder	Uniformity	0.2525510204081633
wavelet-LHL	firstorder	Variance	619.91174753242
wavelet-LHL	glcm	Autocorrelation	11.201198509093246
wavelet-LHL	glcm	ClusterProminence	12.494540863553445
wavelet-LHL	glcm	ClusterShade	1.2330521544023834
wavelet-LHL	glcm	ClusterTendency	2.3702423911969155
wavelet-LHL	glcm	Contrast	1.7492706124285071
wavelet-LHL	glcm	Correlation	0.1280433898008563
wavelet-LHL	glcm	DifferenceAverage	1.0980335454019665
wavelet-LHL	glcm	DifferenceEntropy	1.2556702750627706
wavelet-LHL	glcm	DifferenceVariance	0.4757545462605811
wavelet-LHL	glcm	Id	0.5528285992759676
wavelet-LHL	glcm	Idm	0.5155639475763315
wavelet-LHL	glcm	Idmn	0.9388889111562277
wavelet-LHL	glcm	Idn	0.831997480728684
wavelet-LHL	glcm	Imc1	-0.4652297191012936
wavelet-LHL	glcm	Imc2	0.8683744234236548
wavelet-LHL	glcm	InverseVariance	0.5876040930317246
wavelet-LHL	glcm	JointAverage	3.3204003598740437
wavelet-LHL	glcm	JointEnergy	0.1457974870248152
wavelet-LHL	glcm	JointEntropy	2.9656287869265205
wavelet-LHL	glcm	MCC	0.7457878074365054
wavelet-LHL	glcm	MaximumProbability	0.18647821476768842
wavelet-LHL	glcm	SumAverage	6.640800719748087
wavelet-LHL	glcm	SumEntropy	1.8578441598456552
wavelet-LHL	glcm	SumSquares	1.0298782509063558
wavelet-LHL	gldm	DependenceEntropy	3.637537511266047
wavelet-LHL	gldm	DependenceNonUniformity	7.285714285714286
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.2602040816326531
wavelet-LHL	gldm	DependenceVariance	1.4795918367346939
wavelet-LHL	gldm	GrayLevelNonUniformity	7.071428571428571
wavelet-LHL	gldm	GrayLevelVariance	1.1785714285714284
wavelet-LHL	gldm	HighGrayLevelEmphasis	13.428571428571429
wavelet-LHL	gldm	LargeDependenceEmphasis	11.357142857142858
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	135.64285714285714
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	1.3804761904761906
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.1335714285714286
wavelet-LHL	gldm	SmallDependenceEmphasis	0.2114980158730159
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	2.8159325396825396
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.049065600198412704
wavelet-LHL	glrlm	GrayLevelNonUniformity	6.509933713010635
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.2537146213818983
wavelet-LHL	glrlm	GrayLevelVariance	1.1877631702336244
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	13.54954609493071
wavelet-LHL	glrlm	LongRunEmphasis	1.3545430323163115
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	17.874390364471335
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.17613217217255675
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.13516731658092998
wavelet-LHL	glrlm	RunEntropy	2.347341336721463
wavelet-LHL	glrlm	RunLengthNonUniformity	22.394288813600554
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.8572804475402802
wavelet-LHL	glrlm	RunPercentage	0.9175824175824177
wavelet-LHL	glrlm	RunVariance	0.12090668251546553
wavelet-LHL	glrlm	ShortRunEmphasis	0.93469556459435
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	12.750291740423318
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.1271985838297734
wavelet-LHL	glszm	GrayLevelNonUniformity	2.5555555555555554
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.2839506172839506
wavelet-LHL	glszm	GrayLevelVariance	1.5802469135802468
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	14.222222222222221
wavelet-LHL	glszm	LargeAreaEmphasis	15.555555555555555
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	182.88888888888889
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	1.7972222222222223
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.18790123456790125
wavelet-LHL	glszm	SizeZoneNonUniformity	2.5555555555555554
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.2839506172839506
wavelet-LHL	glszm	SmallAreaEmphasis	0.4110939643347051
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	5.130401234567902
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.13044755467916475
wavelet-LHL	glszm	ZoneEntropy	2.947702779220087
wavelet-LHL	glszm	ZonePercentage	0.32142857142857145
wavelet-LHL	glszm	ZoneVariance	5.876543209876543
wavelet-LHL	ngtdm	Busyness	0.4249413780663781
wavelet-LHL	ngtdm	Coarseness	0.19610548097840505
wavelet-LHL	ngtdm	Complexity	7.734881786880586
wavelet-LHL	ngtdm	Contrast	0.10134201895043729
wavelet-LHL	ngtdm	Strength	1.4240378304999417
wavelet-LHH	firstorder	10Percentile	-6.629641291737809
wavelet-LHH	firstorder	90Percentile	8.754703975392903
wavelet-LHH	firstorder	Energy	1400.7248220325819
wavelet-LHH	firstorder	Entropy	0.9402859586706304
wavelet-LHH	firstorder	InterquartileRange	10.330405668423282
wavelet-LHH	firstorder	Kurtosis	3.002685841904062
wavelet-LHH	firstorder	Maximum	14.974674850469558
wavelet-LHH	firstorder	MeanAbsoluteDeviation	5.59917468233707
wavelet-LHH	firstorder	Mean	1.105369101798628
wavelet-LHH	firstorder	Median	2.2469146131919127
wavelet-LHH	firstorder	Minimum	-16.74230667170383
wavelet-LHH	firstorder	Range	31.716981522173388
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	3.8432063975417434
wavelet-LHH	firstorder	RootMeanSquared	7.07289802705819
wavelet-LHH	firstorder	Skewness	-0.4353136650223117
wavelet-LHH	firstorder	TotalEnergy	1400.7248220325819
wavelet-LHH	firstorder	Uniformity	0.5408163265306123
wavelet-LHH	firstorder	Variance	48.804045649952535
wavelet-LHH	glcm	Autocorrelation	2.574090675406465
wavelet-LHH	glcm	ClusterProminence	0.3585435267726743
wavelet-LHH	glcm	ClusterShade	-0.09556388534781626
wavelet-LHH	glcm	ClusterTendency	0.3865947145070117
wavelet-LHH	glcm	Contrast	0.49963530621425356
wavelet-LHH	glcm	Correlation	-0.12659218176459544
wavelet-LHH	glcm	DifferenceAverage	0.49963530621425356
wavelet-LHH	glcm	DifferenceEntropy	0.8782504705443662
wavelet-LHH	glcm	DifferenceVariance	0.21574431343632308
wavelet-LHH	glcm	Id	0.7501823468928733
wavelet-LHH	glcm	Idm	0.7501823468928733
wavelet-LHH	glcm	Idmn	0.9000729387571493
wavelet-LHH	glcm	Idn	0.8334548979285822
wavelet-LHH	glcm	Imc1	-0.14723032628897476
wavelet-LHH	glcm	Imc2	0.31039214166304074
wavelet-LHH	glcm	InverseVariance	0.49963530621425356
wavelet-LHH	glcm	JointAverage	1.6079694428378641
wavelet-LHH	glcm	JointEnergy	0.3411406762030443
wavelet-LHH	glcm	JointEntropy	1.6894793290261378
wavelet-LHH	glcm	MCC	0.27108102682656143
wavelet-LHH	glcm	MaximumProbability	0.4446902512691987
wavelet-LHH	glcm	SumAverage	3.2159388856757283
wavelet-LHH	glcm	SumEntropy	1.1898440228118845
wavelet-LHH	glcm	SumSquares	0.2215575051803163
wavelet-LHH	gldm	DependenceEntropy	3.610577243331637
wavelet-LHH	gldm	DependenceNonUniformity	3.5714285714285716
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.12755102040816327
wavelet-LHH	gldm	DependenceVariance	7.887755102040816
wavelet-LHH	gldm	GrayLevelNonUniformity	15.142857142857142
wavelet-LHH	gldm	GrayLevelVariance	0.22959183673469388
wavelet-LHH	gldm	HighGrayLevelEmphasis	2.9285714285714284
wavelet-LHH	gldm	LargeDependenceEmphasis	38.92857142857143
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	139.64285714285714
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	13.75
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.5178571428571429
wavelet-LHH	gldm	SmallDependenceEmphasis	0.12233606732244255
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.28618950738500837
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.08137270730680111
wavelet-LHH	glrlm	GrayLevelNonUniformity	12.238480147778736
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.5282639160794269
wavelet-LHH	glrlm	GrayLevelVariance	0.2358680419602866
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	2.8081164687442057
wavelet-LHH	glrlm	LongRunEmphasis	1.899335479412102
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	5.9520001681075225
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.8861693072382469
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.5479708828139486
wavelet-LHH	glrlm	RunEntropy	1.5998209649794548
wavelet-LHH	glrlm	RunLengthNonUniformity	17.070859307625
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.7149661939618761
wavelet-LHH	glrlm	RunPercentage	0.8241758241758242
wavelet-LHH	glrlm	RunVariance	0.30493014532968304
wavelet-LHH	glrlm	ShortRunEmphasis	0.8574428145908416
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	2.336169325419419
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.48776118688369735
wavelet-LHH	glszm	GrayLevelNonUniformity	2.0
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-LHH	glszm	GrayLevelVariance	0.25
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-LHH	glszm	LargeAreaEmphasis	93.0
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	310.5
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	38.625
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-LHH	glszm	SizeZoneNonUniformity	1.5
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.375
wavelet-LHH	glszm	SmallAreaEmphasis	0.5039514716562006
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	1.2565466273655432
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.31580268272886497
wavelet-LHH	glszm	ZoneEntropy	1.9999999999999987
wavelet-LHH	glszm	ZonePercentage	0.14285714285714285
wavelet-LHH	glszm	ZoneVariance	44.0
wavelet-LHH	ngtdm	Busyness	3.628080253080254
wavelet-LHH	ngtdm	Coarseness	0.14841500212250888
wavelet-LHH	ngtdm	Complexity	0.48127595193921735
wavelet-LHH	ngtdm	Contrast	0.11091436806633605
wavelet-LHH	ngtdm	Strength	0.14785655993471264
wavelet-HLL	firstorder	10Percentile	-90.6291263750409
wavelet-HLL	firstorder	90Percentile	4.147666104618676
wavelet-HLL	firstorder	Energy	59142.07671392687
wavelet-HLL	firstorder	Entropy	2.2098886380147253
wavelet-HLL	firstorder	InterquartileRange	55.50654774595776
wavelet-HLL	firstorder	Kurtosis	2.1984955540244044
wavelet-HLL	firstorder	Maximum	20.982917024018352
wavelet-HLL	firstorder	MeanAbsoluteDeviation	30.333072844460503
wavelet-HLL	firstorder	Mean	-29.189697811387667
wavelet-HLL	firstorder	Median	-18.73158225969906
wavelet-HLL	firstorder	Minimum	-98.98860375879813
wavelet-HLL	firstorder	Range	119.97152078281648
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	22.97573339379018
wavelet-HLL	firstorder	RootMeanSquared	45.958862317265734
wavelet-HLL	firstorder	Skewness	-0.647032721162448
wavelet-HLL	firstorder	TotalEnergy	59142.07671392687
wavelet-HLL	firstorder	Uniformity	0.2346938775510204
wavelet-HLL	firstorder	Variance	1260.1785671772589
wavelet-HLL	glcm	Autocorrelation	12.775094788252684
wavelet-HLL	glcm	ClusterProminence	38.58485512513486
wavelet-HLL	glcm	ClusterShade	-2.5966501517166716
wavelet-HLL	glcm	ClusterTendency	4.520891749615616
wavelet-HLL	glcm	Contrast	1.5629538590064906
wavelet-HLL	glcm	Correlation	0.47777407623097773
wavelet-HLL	glcm	DifferenceAverage	0.9654408457040037
wavelet-HLL	glcm	DifferenceEntropy	1.3335699958144684
wavelet-HLL	glcm	DifferenceVariance	0.5150350894574116
wavelet-HLL	glcm	Id	0.6082036019536019
wavelet-HLL	glcm	Idm	0.5770308784782469
wavelet-HLL	glcm	Idmn	0.9458087929344428
wavelet-HLL	glcm	Idn	0.8527010157414293
wavelet-HLL	glcm	Imc1	-0.4802724963076929
wavelet-HLL	glcm	Imc2	0.9069263924192352
wavelet-HLL	glcm	InverseVariance	0.5244198012838364
wavelet-HLL	glcm	JointAverage	3.4653709594499063
